,origin,tweet_text,label
4651,ARC,تقرير  ان كورونا مجرد خدعة الحقيقة هي حرب بيلوجية لتدمير بعض الدول السلاك،غاز السارين وهذا سبب تشديد الحكومات على شعوبها بالالتزام في منازلهم لان غاز السارين منتشر في الجو,False
4652,ARC,*مهم  مهم مهم !!!!!!*  فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بالگحة والم الحنجرة  فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة .#كرونا_في_الكويت,False
4653,4IF,@TariqAldowaisan 🔴 لقاحات من المرجح أنها ستنزل السوق خلال ١٨ شهر أو أقل من بداية كل مراحل التجارب السريرية لن يكتمل فيها تتعب المشاركين لمدة سنوات لمعرفة عما إذا كان هناك مضاعفات 🔴 بالتحديد هذا ما ذكره جوكر الصحة العامة و الممول الأول لمنظمة الصحة غيتس 👇🏻 https://t.co/b4xShoYp6N https://t.co/J5huytrtTu,False
4654,ARC,رئيس كوريا الشمالية فايروس كورونا لن ينتشر في بلادي وسيتم إعدام أي شخص يصاب به 😳 #فيروس_كورونا_الجديد,False
4655,ARC,«الصحة»: البضائع والطرود القادمة من الصين لاتنشر كورونا,True
4656,MFH,@oudfawaz لو عارف هيك كنت جيت ع #لبنان قبل الصين 🤓  #كورونا #سنموت_بعد_قليل #لا_داعي_للهلع,False
4657,MFH,متحدث #وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديداً لمعالجة فيروس #كورونا الجديد، واللقاحات لاتزال في مراحل البحث ،  كما قال لا نريد قلق وتوتر مفرط، ولا نريد تهاون وتساهل مفرط، #التوازن يسير ومهم. #كلنا_مسؤول  https://t.co/cRHHVUDi6d,True
4658,4IF,#مع_الحكيم @m3alhakim.. بيجين تعلن نجاح أول اختبار لقاح لفيروس #كورونا على القرود https://t.co/cbvJ5S6t3h,True
4659,4IF,خذ العلم عن #لقاح_كورونا .. هل اخذ اللقاح تعني الأصابة؟ لتعرف الجواب تابعنا عبر الانستقرام.. https://t.co/23P3prRhAA https://t.co/WI24qXQGfV,True
4660,ARC,(الحمد لله الي اكتشف المصل كو كافر لان اكو جماعه قالو هسه واحد كافر يكتشف المصل والمسلمين يدعون على الكافر)  أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته   100 %,False
4661,4IF,أظهرت النتائج الأولية أن جرعتين من لقاح فيروس كورونا موديرنا أنتجتا إستجابة مناعية قوية لدى المشاركين المسنين https://t.co/gHDGcQVp8r,True
4662,ARC,فيديو لصدام حسين يتحدث عن فيروس  كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك...!!!,False
4663,MFH,انا لله وانا اليه راجعون   لله ما أعطى وله ما أخذ وكل شي عنده بمقدار انتقل إلى رحمة الله  ( حمود الشهاب ) من أبناء #الجالية_السورية_في_الكويت  بسبب فيروس #كورونا   نسأل الله ان يغفرله ويرحمه ويسكنه فسيح جناته وان يلهم أهله وذويه الصبر والسلوان  https://t.co/WA0upSSspE,True
4664,ARC,#الصين تفتتح المستشفى الجديد لمواجهة #فيروس_كورونا والذي تم بناءه خلال 7 أيام,True
4665,ARC,#كورونا..   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜  ويايمني مايهزك ريح 😂😂,False
4666,4IF,#الصحة تعلن عن تسجيل (٢٠٥) حالة إصابة جديدة بفيروس #كورونا الجديد(كوفيد١٩) وأول حالة وفاة لمقيم في المدينة المنورة. URL,True
4667,ARC,خير عاجل..                            منذ قليل.   أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء,False
4668,4IF,عاجل | شركة مودرنا الأمريكية: إنتاج الدفعة الأولى من لقاح فيروس كورونا في يوليو تموز المقبل بهدف الوصول إلى مليار جرعة,True
4669,ARC,وسائل إعلام إيطالية إصابة #البابا_فرنسيس واثنين من مساعديه بفيروس #كورونا #ايطاليا #للخبر_مصدر,False
4670,MFH,نصائح مهمة لأعضاء فزعه لتجنّب مرض فيروس كورونا: 🔹 اغسل يديك جيداً لمدة 20 ثانية على الأقل، واستخدم مطهر الأيدي 🔹 تجنب لمس عينيك وأنفك وفمك 🔹 غط فمك وأنفك بمنديل عند السعال أو العطاس 🔹 تجنب الاقتراب كثيرا من الناس 🔹 تجنب الحيوانات الحية أو الميتة,True
4671,4IF,(طبعا لان اللقاح بيقطع عنكم نافورة الفلوس واللعب باعصاب العالم صدق انكم (منظمة النصب العالميه ) وعناد فيكم مصدقين الروس قناة الإخبارية/ فيديو | #منظمة_الصحة_العالمية تشكك في اللقاح الروسي ضد #كورونا #الإخبارية - عبر تطبيق نبض @NabdApp https://t.co/MZBdvn8gu4,True
4672,ARC,الشعب الصيني العظيم سينتصر على #فيروس_كورونا ففي خلال عشرة أيام فقط تم بناء مستشفى يتسع لألف سرير والآخر يتم تشييده.شارك في البناء ٧ الاف شخص. هذه رسالة للعالم وكلنا ثقة في الحكومة الصينيةلمعالجة الأزمة بإحترافية.أعمل وزملائي الصينين على مدار الساعة للمساعدة @AmbChenWeiQing🇸🇦🇨🇳✌️,True
4673,ARC,"الصحة العالمية تجيب على سؤال: ""الشلولو""- الأكلة المصرية- هل تقضي على فيروس كورونا؟   #الإمارات_بعيون_عربية #كورونا_مصر  #كورونا_الجديد  #كرونا",True
4674,ARC,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي 🇱🇾 ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس #كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه 👇👇👇👇👇👇👇",True
4675,ARC,#جسر_الملك_فهد أخبار جيدة *كورونا* فيروس أوهان يمكن معالجته بماء الثوم المغلي،  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها👌🏻 -الطريقة👈🏻 خذ ٨  فصوص ثوم كبيرة واهرسها.اضف ٧ كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. ستشعر بالتحسن والشفاء,False
4676,MFH,الفرق بينك وبين اللي معه كورونا،  انو هو عمل فحص وانت لأ..🙂,False
4677,4IF,منذ لحظة الإعلان عن لقاح #سبوتنيك الجاهز، حامت شكوك حول اللقاح من جنيف إلى برلين وصولا إلى واشنطن.. #روسيا تباغت العالم بالإعلان عن أول لقاح لـ #كورونا يثير الجدل في الأوساط العلمية الغربية #العربية https://t.co/eHfERCGVtq,True
4678,ARC,#بداخلي_شي_يقول #وزارة_الصحة   لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا الطالب السعودي:,False
4679,MFH,في سابقة جديدة، نمر في حديقة حيوان برونكس في نيويورك يصاب بـ #فيروس_كورونا انتقالاً من حارسه المصاب سابقاً! هذه اول حالة مثبته لانتقال المرض من انسان لحيوان.  https://t.co/ghAVI8kxAH,True
4680,MFH,ويلات «كورونا» تصل الى غابات الأمازون.. القبائل الأصلية مهددة بالفناء!    https://t.co/gM7PxJm009,True
4681,MFH,إذ Corona قبل ما تفقدونا 😷😷 #كورونا #سنموت_بعد_قليل #لبنان,False
4682,MFH,جائحة كورونا ( كوفيد ١٩ ) يغيب نجم كرة القدم العراقية ( احمد راضي ) متأثراً بمضاعفات الإصابة بالفيروس في أحد مستشفيات بغداد . إنا لله وإنا إليه راجعون ولا حول ولا قوة إلا بالله العلي العظيم الله يرحمه ويسكنه فسيح جناته ويلهم أهله واحبابه الصبر والسلوان.  https://t.co/yiUrG0YCPI,True
4683,ARC,"""#عيون_الظلام"".. هل تنبأت رواية أميركية بـ #فيروس_كورونا قبل 39 عاماً؟ #ملحق #كورونا",False
4684,ARC,من أجل الصين نصلي 😞  صورة مسربة من مدينة #ووهان في الصين تظهر حجم الناس الذي تنهار في الشوارع بسبب #فيروس_كورونا 😷,False
4685,ARC,إلتقطت هذه الصورة صباح اليوم الاحد لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 ويايمني مايهزك ريح ??😂 #كورونا,False
4686,ARC,عاجل: عدة صحف تؤكد اصابة #باولو_ديبالا بفيروس #كورونا 😯☹,False
4687,MFH,💣قنبلة على المباشر👇 مباشرة من #البيت_الأبيض لم ينتبهوا للكاميرا!! مقطع مسرب لفريق عمل ترامب يتكلمون عن  #كورونا_فيروس  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!!  https://t.co/OEvVl90LxZ,False
4688,ARC,الاقلاع عن التدخين هو سلاحك في الحرب ضد #فيروس_كورونا.. فحافظ على صحتك قدر ما تستطيع. وابتعد عن كل ما يضرك وعليك بحسن التغذية والرياضة  #الكورونا_والتدخين_دونتمكس  #فيروس_كورونا_المستجدّ  #الكورونا,True
4689,ARC,لافتة بمدينة #شيكاغو تحمل تعاليم النبي محمد للتعامل مع جائحة #كورونا   #احمى_نفسك_احمى_بلدك #كورونا #كورونا_الجديد #فيروس_كورونا,True
4690,ARC,المقاول الأرعن #ترمب يعلن عن اكتشاف شركة أمريكية طبية أسمها روش ROCHE علاج (لقاح) لفيروس #كورونا سوف يُصرف للمواطن الأمريكي عبر التموين مع لحم الخنزير المقدد! #واشنطن #أمريكا #كوفيد١٩,False
4691,ARC,#كورونا..   إلتقطت هذه الصورة صباح اليوم لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜   ويايمني مايهزك ريح 😂😂 #اليمن,False
4692,ARC,#معلومة_متداولة : أن استنشاق بخار الماء يقتل فيروس كورونا ١٠٠% اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة ..  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق .#COVID2019 #coronavirus #كورونا #كلنا_البليدة #الجزائر ,False
4693,4IF,عاجل 🔴 . . وزارة الصحة تعلن رسمياً: العمل يجري حالياً لتهيئة وإجراء الاستعدادات للبدء في تجربة اللقاح الصيني الجديد ضد فيروس كورونا في ثلاث مدن رئيسة هي الرياض والدمام و مكة المكرمة. . . السعودية,True
4694,MFH,3104 اصابة في لبنان بفيروس #كورونا #سنموت_بعد_قليل,False
4695,MFH,وزارة الصحة: ولله الحمد خروج حتى اليوم ٥٧٨ مواطن من الحجر الصحي بعد التاكد من خلوهم من فايروس كورونا المستجد وانقضاء فترة الحجر الصحي,True
4696,MFH,مقطع مسرب لفريق عمل ترامب في #البيت_الأبيض يتكلمون عن  #كورونا  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث! ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!! معقووول؟ !!!  https://t.co/Hn3HEGzCEu,False
4697,MFH,أنا لله وأنا اليه راجعون الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان. #فيروس_كورونا,True
4698,ARC,مثل شعبي #يمني قديم يقول  كل الثوم ونام بالسوم. .والسوم معناه بالعامية هو الأماكن المنتشرة فيها الحيوانات السامه .. وعن فوائده الطبيه انه يقوي مناعة الجسم من الأمراض ومن هنا انصح بالالتزام بأكل الثوم خاصة في مثل هذه الاوضاع  #كورونا,False
4699,MFH,تنعي إدارة منطقة الفروانية الصحية  زميلنا الدكتور جمال حمزة من قسم الحوادث العامة في مستشفى الفروانية  الذي وافته المنية متاثرا بمضاعفات فيروس #كورونا ، اللهم ارحمه وألهم أهله ومحبيه الصبر والسلوان  إنا لله وإنا إليه راجعون  https://t.co/pEkSS3SibQ,True
4700,4IF,شركة ( أسترا زينيكا ) الإنجليزية لصناعة الأدوية تؤكد بأنها مستعدة لتزويد الأسواق بلقاح محتمل لعلاج فيروس كورونا بدءا من شهر سبتمبر المقبل، حيث أبرمت عقودا تقضي بإنتاج 400 مليون جرعة على الأقل من اللقاح، والتي تطورها بالتعاون مع جامعة أكسفورد. . https://t.co/fURYdhdb5U,False
4701,ARC,#وزارة_الصحة تؤكد عدم وجود خطورة في التعامل مع الشحنات والطرود البريدية الواردة من #الصين وغيرها من الدول التي يسري فيها #فيروس_كورونا الجديد. (واس),True
4702,4IF,عاجل 🔴 . . الأمين العام للأمم المتحدة : فيروس كورونا أثبت هشاشة العالم وعلينا التواضع .. ويجب توحيد الجهود للتوصل إلى لقاح ضد كورونا. . . نيويورك,True
4703,ARC,#فيروس_كورونا_المستجد يعيش ويرتكز بالأساس في #الجهاز_التنفسي ، وليس فالدم، لذلك غير وارد انتقاله عن طريق #الحشرات أو من خلال لدغة #البعوض,True
4704,ARC,الاتحاد الانجليزي :من الممكن الغاء الدوري الانجليزي في حال تفشي فيروس كورونا اليوم : فيروس كورونا يصيب اول شخص من مدينه ليفربول انا:,False
4705,MFH,وينك يا نيزك؟ طولت كتير  #كورونا #لا_داعي_للهلع #جراد #لبنان #سنموت_بعد_قليل,False
4706,MFH,👈 وزارة الصحة: 179 حالة جديدة مؤكدة لفيروس كورونا في الجزائر.  👈 تسجيل 4 حالات وفاة بفيروس كورونا.   👈 العدد الإجمالي للوفيات 463 .  👈تسجيل 64 حالة شفاء جديدة من فيروس كورونا.  👈 العدد الإجمالي للحالات التي تماثلت للشفاء 1936.  ربي يشفي المرضى و يرحم موتانا يا رب ⁦🙏🏻⁩  https://t.co/Yzxq527WsD,True
4707,ARC,@m_aldhoori الرئيس الصيني الان يطلب شفاعة المسلمين ويدخل مساجدها ويطالب 🚨 الرئيس الصيني من #المسلمين التضرع والدعاء الى #الله بان يرفع عنهم البلاء. #كورونا ياسبحان الله ، لا يوجد فرق بينهما الاول شيوعي والثاني   #شيطان_العرب المتصهين كلهما يحاربان الاسلام والمسلمين,False
4708,ARC,دراسة: التدخين يزيد من خطر الإصابة بـ #كورونا     #كورونا_الجديد  #البيان_القارئ_دائما,True
4709,4IF,أول لقاح لـ #كورونا يدخل المرحلة الثانية https://t.co/59rdQYLfEH https://t.co/Gsx85tNYrH,True
4710,ARC,@amansouraja الوقاية خير من العلاج و لا ينكر أحد فوائد #الوضوء الصحية على الجسم إلا كل  عالماني جاحد كاره للدين. من غير المعقول تنصح #منظمة_الصحة_العالمية الناس بغسل الأيدي فقط و ترك الوجه. لماذا لا تنصح بالإثنين مع المضمضة للفم و الإستنشاق و الإستنثار للأنف لزيادة الوقاية من #فيروس_كورونا,False
4711,ARC,#نبيها_عفو #الصين #اسقاط_القروض_لليوم_424   * الخبر ^ عاجل - #الصين تبهر العالم.. وتنتهي من بناء مستشفى لعلاج #فيروس_كورونا في 8 أيام فقط  * التعليق ^ واحنا اسنين وابنين مو قادرين علي تضبيط شوارعنا,True
4712,MFH,أعلنت الرئاسة الجزائرية، اليوم الثلاثاء، رسمياً إصابة الرئيس الجزائري عبد المجيد تبون بفايروس كورونا المستجد.,True
4713,4IF,أخيراً : منظمة الصحه تعلن عن إيجابية لقاح #جامعة_أكسفور لمكافحة فايروس #كورونا https://t.co/547aMEYVwh,False
4714,MFH,#عاجل| الجزيرة| شركة #موديرنا تعلن أن لقاحها لعلاج #كورونا أظهر فعالية بنسبة 95%  #جريدة_الراية #سلامتك_هي_سلامتي  https://t.co/7Geimm0zDD,True
4715,4IF,الرئيس ترمب: محاولة الصين قرصنة معلومات تجارب لقاح فيروس كورونا ليس جديدا ونحن نراقب ذلك عن كثب.,False
4716,ARC,@Moh_Alhouthi عاجل ... إصابة ولي عهد الإمارات محمد بن زايد بفيروس كورونا,False
4717,MFH,منظمة الصحة العالمية: من الخطأ الاعتقاد بأن كورونا سيختفي بالصيف #كورونا_مصر  https://t.co/8cXrJH4Qqk,True
4718,MFH,مقطع مسرب لفريق عمل ترامب وهم يتحدثون عن #كورونا_فايروس علي أنة خدعة وبأن اللقاح موجود وبأنهم ملقحون ضدة فلا داعي للبس الكمامات عندما لا يكون البث شغالاً ، وبأن الاعداد التي تنقل علي وسائل الإعلام ماهي إلا اعداد مضاعفة من أجل ترسيخ مفهوم إنتشار الفايروس في أمريكا.,False
4719,MFH,#الكورونا تقترب.. سنموت بعد قليل 😊  #لبنان,False
4720,ARC,#كورونا..   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂  ويايمني مايهزك شي 😇😇,False
4721,ARC,#التدخين يزيد من خطر التهابات الجهاز التنفسي ، ويضعف جهاز المناعة ، وهو سبب رئيسي لعدد من الحالات الصحية المزمنة ، بما في ذلك مرض الانسداد الرئوي المزمن وأمراض القلب والسكري. وبالتالي تضع تلك العوامل المدخنين في خطر أكبر عند مواجهتهم لفيروس #كورونا #كوفيد_١٩,True
4722,ARC,تعرف على طريقة علاج مصابي فيروس #كورونا باستخدام البلازما  #وقاية_وأمان  #StayAtHome,True
4723,ARC,#الإمارات_العربية_المتحدة كانت أول دولة عربية تعلن عن وجود إصابة بفيروس #كورونا المستجد على أراضيها، لكن الفيروس وصل إلى 7 دول عربية أخرى حتى تاريخ 26 فبراير. إليكم #مستجدات_انتشار_الفيروس في كل منها بإيجاز.  #مستجدات_انتشار_كورونا,True
4724,ARC,#هل_تعلم ان جميع الأعمار يمكن أن يصيبها #فيروس_كورونا ، لكن الاكثر عرضة للإصابة🦠هم كبار السن👨🏻‍🦳وأصحاب الأمراض  المزمنة والحوامل🤰🏻#تطبيق_الراجحي_الجديد #ببجي #اتفاق_الرياض #كم_زاد_وزنك_بالحجر #تلفزيون_العسيري #الصين #الامارات #وزارة_الصحة #الرياض #لبنان_ينتفض #صيدلية_بيت_الادوية,True
4725,ARC,"اندونيسيا   تطلق ""أشباحا"" في الشوارع للوقاية من #كورونا    مثل الكويت قديما اهلنا يخرعون العيال ب حمارة القايلة",True
4726,MFH,الفرق بينك وبين اللي معو كورونا، انه هو عمل فحص وإنت لا.,False
4727,4IF,"15,000 متطوع من 107 جنسيات مختلفة يشاركون حالياً في المرحلة الثالثة من تجارب لقاح فيروس #كوفيد_19 غير النشط في دولة #الإمارات، ما يمثل قفزة نوعية نحو تطوير أول لقاح آمن وفعال للوباء #نتصدر_المشهد #نلتزم_لننتصر #CommitToWin #COVID19 https://t.co/O4LT6Qpko9",True
4728,ARC,المسلمين في الهند في اضطهاد كبير وسائل الإعلام تتهمهم بنشر #فيروس_كورونا وهناك مستشفيات ترفض استقبال المصابين من كورونا وهجوم على المساجد ويتعرضون للطرد من منازلهم والتشريد في الشوارع.   اتكلموا عن اخواتنا المسلمين المستضعفين في كل مكان وصل صوتهم للعالم,False
4729,ARC,في #الإكوادور الجثث ملقاه علي الارض. تركتها السلطات بذلك الوضع. لم يفعل أحد شيئا. فيروس #كورونا يجتاح الإكوادور ويسيب كارثة غير مسبوقة,True
4730,MFH,الصحة البحرينية: خروج 12 شخصا من الحجر الصحي بعد خلوهم من كورونا   https://t.co/FIn40Ncjps  #كورونا  https://t.co/hKU6Vv9qHt,True
4731,MFH,تعلن #وزارة_الصحة عن وفاة مواطنة مصابة بمرض كورونا #كوفيد١٩ وتبلغ من العمر ٦٥ عاماً ليبلغ عدد الوفيات من هذا المرض #بالسلطنة إحدى وثلاثين (٣١) وفاة. وتتقدم #وزارة_الصحة إلى ذوي الفقيدة بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهلها  وذويها الصبر والسلوان  https://t.co/3Lwsqjn2Xg,True
4732,ARC,قبل 40 عاماً...   «عيون الظلام».. رواية تنبأت بـ #كورونا!   - تدور حول مختبر #صيني يخلق فيروساً جديداً.. لاستخدامه كسلاح بيولوجي,False
4733,ARC,#عاجل #فايروس #كورونا #covid19 #الصين اغلاق مستشفى ميداني كان معدّا ل علاج حالات كورونا بمدينة #ووهان,True
4734,ARC,س. هل ينتقل #فيروس_كورونا_الجديد عن طريق الطرود والشحنات القادمة من الصين؟  ج- نعم آمن.. #فيروس_كورونا لا ينتقل عن طريق الشحنات والطرود,True
4735,ARC,والزواحف والحشرات؛وغير بعيد أن احتكاك الإنسان بهده المخلوقات أو أكلها؛هو الأصل في انتقال هده الفيروسات إلى الإنسان ؛وغير بعيد كذلك أن يكون فيروس كورونا؛جاء بهده الطريقة ؛وما أصل ظهوره في الصين إلا نظام الأكل لدى الصينيين؛ حيث يأكلون كل ما يتحرك؛ولا يستتنون حيوان ولا حشرة،و من ,False
4736,4IF,سباق مع الزمن لإنتاج أول لقاح لفيروس #كورونا ومعهد بريطاني يعلن تقدما علميا كبيرا .. ما الجديد؟ https://t.co/nDXh0NS1LG,True
4737,MFH,#النقاب مقال في الصحف الفرنسية  لاخوف على المنقبات لأنهن الأقل عرضة لفيروس كورونا،حيث أنهن لايتبادلن القُبل للتحية أويصافحون بالأيدي أوالأحضان وفوق ذلك كل جسدهن مستوروهي النصائح التي أطلقتهاالمتخصصون لتفادي العدوى اللهم أعز الإسلام والمسلمين أمس كانو يحاربون النقاب والان يمدحونه  https://t.co/dmw8dvCoE2,False
4738,ARC,وثيقة مسربة من الطيران المدني القطري بخصوص مرض كورونا تثير الجدل بعد منع استقبال المسافرين من دولة مصر والكويت وعمان واستثناء دولتي :  ايران و تركيا !   رغم انتشار مرض كورونا إلا أن قطر مازالت تساوم على شعبها تحت وطأة العمامة الايرانية والطربوش التركي.  خوش سيادة 😄,False
4739,ARC,*مهم!*  فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بالگحة والم الحنجرة  فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة  #coronavirus #Covid_19 #كورونا,False
4740,MFH,عم تتخايلو اجا الكورونا وما عنا ميشال عون ببعبدا ! #سنموت_بعد_قليل #كورونا,False
4741,ARC,اصابة بن زايد بفتيرس كورونا #كورونا #محمد_بن_زايد,False
4742,ARC,#الصين تعلن إغلاق المستشفى المؤقت الذي قامت ببناءه في منطقة ووهان وخروج جميع المرضى منه،بعد تعافيهم من #كورونا أو نقلهم إلى مستشفى آخر.  أثبتت بكين أنها دولة مؤسسات عملاقة وكان الفيروس إختبار حقيقي لمدى تماسك الشعب الصيني مع حكومته وقدرتهما على تجاوز أخطر أزمة في العقود الأخيرة,True
4743,MFH,#فيروس_كورونا  اي سعودي قادم من ايران  المفروض تسحب جنسيته ويسفر  لطهران فورا هذا عدو للوطن خاين  لاتستبعدون ان تكون ايران متفقه معهم لنشر الفايروس في دولتنا  من اليوم ورايح اي كلب يروح لايران لاعاد يرجع,False
4744,ARC,لون الكمامة الطبية الأبيض و الأزرق يختلف فالجهة البيضاء مسؤولة عن التعقيم فإن كنت مصاب وأردت أن تحمي الناس من حولك يجب أن تضع الجهة البيضاء إلى الداخل أما الجهة الزرقاء فهي لتجنب العدوى وحماية نفسك من الاخرين الجهة البيضاء إلى الخارج و الزرقاء على فمك  #فيروس_كورونا @IshrafWas,False
4745,ARC,#فيروس_كورونا  عندي وصفة : تأخذ المية وتغليها على النار وتضعها في كوب وتقربها للأنف حيث البخار يدخل ويقتل الجراثيم والفيروسات الضارة وبعد أن يبرد الماء تضع فيه ملح وتمضمض 3 مرات بحيث يكون قبل النوم لأن لا قدر الله لو انتقل العدوة يقتله البخار وسلامتكم ⤵️,False
4746,ARC,🕊🌿وأكد العالم البريطاني مارتن ريس  Martin Rees في كتابه (our final hour) على استعداده للمراهنة على أن السلاح البيولوجي سيمحو حوالي مليون شخص بحلول عام 2020 ، وأن الوقف الاختياري لأنواع معينة من التجارب العلمية سيكون منظماً ومتسلسلاً🌿 #الكورونا,True
4747,ARC,الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس كورونا!,False
4748,MFH,لحماية نفسك وعائلتك من فيروس #كورونا #خليك_بالبيت  https://t.co/CXsS17YzPu,True
4749,ARC,مُصيبة تحل على الإمارات.. إصابة محمد بن زايد بـ”كورونا” وقرار عاجل بتأجيل اكسبو دبي 2020   via @watan_usa,False
4750,ARC,«#الصحة» تعلن آخر موقف لـ #كورونا.. وتؤكد عدم خطورة استلام الطرود البريدية من الصين,True
4751,MFH,متى يجب عليك لبس الكمامة؟ 👇🏼 #الوقايه_من_كورونا  #كلنا_مسؤول  https://t.co/K0Lj8OuB3p,True
4752,ARC,عليكم بالبصل والثوم #كورونا_في_الكويت,False
4753,ARC,@ar_tn550  وعليكم السلام بناءًا على  المعلومات المتوفرة حاليا من نتائج الدراسات الوبائية فإنه لايوجد خطر من إنتقال فيروس كورونا الجديد nCov-2019 عبر البضائع والطرود القادمة من الصين ، كما أن غسل اليدين بالماء والصابون كفيل بالقضاء على  الفيروسات التنفسية عامة . عافاكم الله,True
4754,MFH,بالصين اي حيوان يلاقونه ياكلونه  وبالهند اي حيوان يلاقونه يعبدونه  وبالكويت اي حيوان يلاقونه ينتخبونه عرفتو ليش صارت الكورونا الحين 😂,False
4755,4IF,د. سعد جابر / وزير الصحة: إن الحياة لن تعود إلى طبيعتها بشكل كامل، إلا بعد اكتشاف لقاح أو علاج للوباء #صحتك_بتهمنا #فيروس_كورونا #الأردن #كورونا_الأردن #كوفيد_19_الأردن https://t.co/7oVCAqvi1w,True
4756,MFH,يخطف منا فيروس كورونا باحثة من المتميزين وطنياً وعالمياً في علم الأوبئة،   البروفيسور بجامعة سطيف، السيدة زبيدة زايدي، رحمها الله. تعازيَ الخالصة إلى عائلة الفقيدة، وإلى كل أفراد السلك الطبي، وأدعو الله أن يتغمدها برحمته الواسعة، ويسكنها فسيح جناته، ويلهم أهلها الصبر والسلوان.,True
4757,ARC,من ⁧#أسئلة_كورونا⁩ المتداولة: هل الثوم يمنع الإصابة بفيروس ⁧#كورونا الجديد؟   ⁧#جوابك_هنا,True
4758,ARC,#كريستيانو يأمر بتحويل فنادقه في البرتغال إلى مستشفيات لعلاج المصابين بـ #فيروس_كورونا، وعلى نفقته الخاصة  #فيروس_كورونا_المستجدّ,False
4759,ARC,الصين توجه رسالة اعتذار للعالم بهذي الاغنية #كورونا #كورونا_الكويت 💔,False
4760,ARC,"أنباء عن إصابة ولي عهد أبوظبي محمد بن زايد بفيروس ""#كورونا @Alwatan_news",False
4761,ARC,#رياضة | #ايطاليا   كريستيانو رونالدو نجم #يوفنتوس يخضع للعزل الصحي داخل منزله في جزيرة #ماديرا البرتغالية في إجراء وقائي ضد فيروس #كورونا بعد إصابة دانييل روجاني زميله في الفريق بالفيروس  #جريدة_الراية #البرتغال,True
