,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
4035,4IF,أمريكا.. الحكومة تبرم صفقة مع شركة مودرنا من أجل 100 مليون جرعة لقاح كورونا, LOC .. الحكومة تبرم صفقة مع  ORG  من أجل 100 مليون جرعة  MISC ,LOC . . حكومة تبرم صفقة مع ORG من أجل 100 مليون جرعة MISC,True
4036,ARC,الصحة والتعليم ينفيان صحة الرسائل المحذره من انتشار فيروس كورونا بين طلاب المدارس اقتصاد_مصر -,الصحة والتعليم ينفيان صحة الرسائل المحذره من انتشار فيروس كورونا بين طلاب المدارس اقتصاد_مصر -,صحة تعليم ينفيان صحة رسالة محذره من انتشار فيروس كورونا بين طالب مدرسة اقتصاد _ مصر -,True
4037,ARC,"صحيفة ""إل ناسيونال"" الفنزويلية بتؤكد إصابة باولو ديبالا لاعب يوفنتوس بفيروس كورونا بعد ما اخد العدوى من دانييلي روجاني زميله في الفرقة، لكن مفيش أي إعلان رسمي من النادي حتى الآن، ولا مصادر إيطاليا أكدت أو نفت الخبر","صحيفة "" ORG "" الفنزويلية بتؤكد إصابة  PER  لاعب  ORG  بفيروس كورونا بعد ما اخد العدوى من  PER  زميله في الفرقة، لكن مفيش أي إعلان رسمي من النادي حتى الآن، ولا مصادر  LOC  أكدت أو نفت الخبر","صحيفة "" ORG "" فنزويلي أكد إصابة PER لاعب ORG فيروس كورونا بعد ما اخد عدوى من PER زميل في فرقة ، لكن مفيش أي إعلان رسمي من نادي حتى آن ، لا مصدر LOC أكد أو نفا خبر",False
4038,MFH,وزارة الصحة :  تسجل حالة الوفاة رقم 31 لمواطنة تبلغ من العمر 65 عاما مصابة بمرض كورونا (كوفيد 19 ) تغمد الله الفقيدة بواسع رحمته وأسكنها فسيح جناته ونسأل الله العلي القدير أن يلهم أهلها الصبر والسلوان . خليكم_في_البيت,وزارة الصحة :  تسجل حالة الوفاة رقم 31 لمواطنة تبلغ من العمر 65 عاما مصابة بمرض كورونا (كوفيد 19 ) تغمد الله الفقيدة بواسع رحمته وأسكنها فسيح جناته ونسأل الله العلي القدير أن يلهم أهلها الصبر والسلوان . خليكم_في_البيت,وزارة صحة : سجل حالة وفاة رقم 31 مواطنة بلغ من عمر 65 عام مصاب مرض كورونا ( كوفيد 19 ) تغمد الله فقيد واسع رحمة أسكن فسيح جنة سأل الله علي قدير أن ألهم أهل صبر سلوان . خلي _ في _ بيت,True
4039,4IF,أكد سفير روسيا في بيروت ألكسندر زاسيبكين أنه سيبذل أقصى جهوده لتأمين تصدير اللقاح الروسي ضد فيروس كورونا في أقرب فرصة ممكنة إلى لبنان. وأشار إلى أن إنجاز هذه العملية ينتظر استكمال الخطوات التمهيدية والإجراءات الرسمية في روسيا,أكد سفير  LOC  في  LOC   PER  أنه سيبذل أقصى جهوده لتأمين تصدير اللقاح الروسي ضد فيروس كورونا في أقرب فرصة ممكنة إلى  LOC . وأشار إلى أن إنجاز هذه العملية ينتظر استكمال الخطوات التمهيدية والإجراءات الرسمية في  LOC ,أكد سفير LOC في LOC PER أن بذل أقصى جهد تأمين تصدير لقاح روسي ضد فيروس كورونا في أقرب فرصة ممكن إلى LOC . أشار إلى أن إنجاز هذا عملية انتظر استكمال خطوة تمهيدي إجراء رسمي في LOC,False
4040,MFH,الرئاسة الجزائرية تعلن رسميا إصابة عبد المجيد تبون بفيروس كورونا  via,الرئاسة الجزائرية تعلن رسميا إصابة  PER  تبون بفيروس كورونا   MISC ,رئاسة جزائري أعلن رسمي إصابة PER تب فيروس كورونا MISC,True
4041,ARC,للنجاة من كورونا، مسلمون يقيمون الصلاة في شوارع إيطاليا .. تعرف على حقيقة مجموعة صور تم تداولها على مواقع التواصل الاجتماعي,للنجاة من كورونا،  PER  يقيمون الصلاة في شوارع  LOC  .. تعرف على حقيقة مجموعة صور تم تداولها على مواقع التواصل الاجتماعي,نجاة من كورونا ، PER أقام صلاة في شارع LOC . . عرف على حقيقة مجموعة صورة تم تداول على موقع تواصل اجتماعي,True
4042,ARC,*كورونا* فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقةخذ 8 فصوص ثوم كبيرة واهرسهااضف 7 كؤوس ماء ثم أغلى الخليط. واشربه بثومه بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن والشفاء( انشرو),*كورونا*  MISC  يمكن معالجته بماء الثوم الطازج المغلي طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقةخذ 8 فصوص ثوم كبيرة واهرسهااضف 7 كؤوس ماء ثم أغلى الخليط. واشربه بثومه بين ليلة وضحاها (في غمضة عين) ستشعر بالتحسن والشفاء( انشرو),* كورونا * MISC أمكن معالجة ماء ثوم طازج مغلي طبيب صيني مسن أثبت عالي ذلك عدة مريض استخدم أثبت عالي - طريقةخذ 8 فصوص ثوم كبير واهرسهااضف 7 كأس ماء ثم أغلى خليط . اشرب ثوم بين ليلة ضحى ( في غمضة عين ) شعر تحسن شفاء ( انشرو ),False
4043,ARC,"مخترعو فيروس كورونا حسب وثيقة براءة الاختراع الاروبية أعضاء في مركز الأبحاث باستور و بالصور 1-VAN DER WERF, Sylvie 2-Nicolas Escriou JeResteChezMoi RESTEZCHEZVOUS COVID19dz الكورونا كورونا_فيروس","مخترعو فيروس كورونا حسب وثيقة براءة الاختراع الاروبية أعضاء في مركز الأبحاث  ORG  و بالصور 1- MISC ,  MISC - MISC  MISC  MISC  MISC OVID19dz الكورونا كورونا_فيروس","مخترعو فيروس كورونا حسب وثيقة براءة اختراع اروبي عضو في مركز بحث ORG و صور 1 - MISC , MISC - MISC MISC MISC MISC OVID19dz كورونا كورونا _ فيروس",False
4044,ARC,علاج مرض كورونا_الصين من السنه النبويه الوضوء باالطريقه الصحيحه يقيكم من مرض فايروس كورونا,علاج مرض  MISC  من السنه النبويه الوضوء باالطريقه الصحيحه يقيكم من مرض  LOC ,علاج مرض MISC من سن نبويه وضوء باالطريقه صحيح وقى من مرض LOC,False
4045,ARC,أمين عام الأطباء العرب: الوضوء أفضل طريقة للوقاية من كورونا المستجد كورونا_الجديد,أمين عام الأطباء  PER : الوضوء أفضل طريقة للوقاية من كورونا المستجد  LOC ,أمين عام طبيب PER : وضوء أفضل طريقة وقاية من كورونا مستجد LOC,False
4046,4IF,"رسميا اول لقاح روسي في العالم تم تطويره عن طريق مركز ""غيماليا"" ضد فايروس كورونا البداية ستكون بعد يومين 12 اغسطس و ستبدأ بتطعيم الفئات الأكثر تعرضا للمرض وهم العاملين في المجال الطبي، وكبار السن. دمتم سالمين","رسميا اول لقاح روسي في العالم تم تطويره عن طريق مركز "" LOC "" ضد  LOC  البداية ستكون بعد يومين 12 اغسطس و ستبدأ بتطعيم الفئات الأكثر تعرضا للمرض وهم العاملين في المجال الطبي، وكبار السن. دمتم سالمين","رسمي أول لقاح روسي في عالم تم تطوير عن طريق مركز "" LOC "" ضد LOC بداية كان بعد يوم 12 أغسطس و بدأ تطعيم فئة أكثر تعرض مرض هم عامل في مجال طبي ، كبير سن . دام سالم",True
4047,ARC,شفته موح و شفت حتى خطاب المرحوم صدام حسين حكى عليه بلي راح يحاربوه به كما كانت العراق على ديدانها ، كورونا عائلة فيروسات كبيرة بزاف و كل خطرة يطورو شيء خاص,شفته موح و شفت حتى خطاب المرحوم  PER  حكى عليه بلي راح يحاربوه به كما كانت  LOC  على ديدانها ، كورونا عائلة فيروسات كبيرة بزاف و كل خطرة يطورو شيء خاص,شفة موحي و شفت حتى خطاب مرحوم PER حكى على بلي راح يحاربوه ب كما كان LOC على ديدان ، كورونا عائلة فيروس كبير زاف و كل خطر يطورو شيء خاص,False
4048,ARC,عودة الاطباء والتمريض الى مقاطعاتهم وخروجهم من ووهان الصينيه بعد انتهاء الازمه وكيفية تعظيم الجيش الصينى لهم !! انما الامم الاخلاق ما بقيت فيروس_كورونا,عودة الاطباء والتمريض الى مقاطعاتهم وخروجهم من  LOC  بعد انتهاء الازمه وكيفية تعظيم الجيش الصينى لهم !! انما الامم الاخلاق ما بقيت فيروس_كورونا,عودة طبيب تمريض الى مقاطعة خروج من LOC بعد انتهاء ازمه كيفية تعظيم جيش صينى ل ! ! إنما أمة خلق ما بقي فيروس _ كورونا,True
4049,ARC,هل استعمال المضادات الحيوية يقي من مرض كورونا أو يعالجه؟ الجواب هو لا - لا تقضي المضدات الحيوية على الفيروس، بل تقضي على العدوى الجرثومية. استشر الطبيب قبل استخدام المضادات الحيوية. ياوطني_ها_أنا_ذا نحو_مجتمع_واع فيروس_كورونا الوقاية_تحمينا كلنا_متطوعين_من_أجل_قطر,هل استعمال المضادات الحيوية يقي من مرض كورونا أو يعالجه؟ الجواب هو لا - لا تقضي المضدات الحيوية على الفيروس، بل تقضي على العدوى الجرثومية. استشر الطبيب قبل استخدام المضادات الحيوية. ياوطني_ها_أنا_ذا نحو_مجتمع_واع فيروس_كورونا الوقاية_تحمينا كلنا_متطوعين_من_أجل_قطر,هل استعمال مضاد حيوية وقى من مرض كورونا أو عالج ؟ جواب هو لا - لا قضى مضد حيوية على فيروس ، بل قضى على عدوى جرثومي . استشر طبيب قبل استخدام مضاد حيوية . ياوطني _ ها _ أنا _ ذو نحو _ مجتمع _ واعي فيروس _ كورونا وقاية _ حمى كل _ متطوع _ من _ أجل _ قطر,True
4050,4IF,وستقوم الإمارات العربية المتحدة و إسرائيل على الفور بتعزيز التعاون وتسريعه فيما يتعلق بمعالجة وتطوير لقاح لفيروس كورونا المستجد. ومن خلال العمل معا، وستساعد هذه الجهود في إنقاذ حياة الجميع بصرف النظر عن ديانتهم في جميع أنحاء المنطقة الامارات_رساله_سلام,وستقوم  LOC  و  LOC  على الفور بتعزيز التعاون وتسريعه فيما يتعلق بمعالجة وتطوير لقاح لفيروس كورونا المستجد. ومن خلال العمل معا، وستساعد هذه الجهود في إنقاذ حياة الجميع بصرف النظر عن ديانتهم في جميع أنحاء المنطقة الامارات_رساله_سلام,قام LOC و LOC على فور تعزيز تعاون تسريع في تعلق معالجة تطوير لقاح فيروس كورونا مستجد . من خلال عمل معا ، ساعد هذا جهد في إنقاذ حياة جميع صرف نظر عن ديانة في جميع نحو منطقة إمارة _ رسال _ سلام,False
4051,ARC,سواء كنت تدخن السجائر العادية، أوالماريجوانا أو الإلكترونية، فالتدخين سيجعل رئتيك أقل مناعة ضد فيروس_كورونا_المستجد خليكم_في_البيت لا_للتدخين,سواء كنت تدخن السجائر العادية، أوالماريجوانا أو الإلكترونية، فالتدخين سيجعل رئتيك أقل مناعة ضد فيروس_كورونا_المستجد خليكم_في_البيت لا_للتدخين,سواء كان دخن سيجارة عادي ، أوالماريجوانا أو إلكتروني ، تدخين جعل رئتيك أقل مناعة ضد فيروس _ كورونا _ مستجد خلي _ في _ بيت لا _ تدخين,True
4052,4IF,"الخرطوم | تسلم السودان الدفعة الأولى من لقاحات ""كوفيد-19"" والتي تحتوي على 820،000 جرعة. يعتبر السودان أول دولة في منطقة شرق المتوسط تحصل على اللقاحات عبر آلية كوفاكس، وستكون الأولوية للكوادر الطبية الموجودة في الصفوف الأمامية لمجابهة فايروس كورونا. برق_السودان"," LOC  | تسلم  LOC  الدفعة الأولى من لقاحات "" MISC "" والتي تحتوي على 820،000 جرعة. يعتبر  LOC  أول دولة في منطقة  LOC  تحصل على اللقاحات عبر آلية  LOC ، وستكون الأولوية للكوادر الطبية الموجودة في الصفوف الأمامية لمجابهة  MISC . برق_ LOC ","LOC | سلم LOC دفعة أول من لقاح "" MISC "" الذي احتوى على 820 ، 000 جرعة . اعتبر LOC أول دولة في منطقة LOC حصل على لقاح عبر آلي LOC ، كان أولوية كادر طبي موجود في صف أمامي مجابهة MISC . برق _ LOC",True
4053,4IF,بوتين: روسيا قامت بتطوير أول لقاح لفيروس كورونا المستجد | العربية برق_الإمارات, PER :  LOC  قامت بتطوير أول لقاح لفيروس كورونا المستجد | العربية برق_الإمارات,PER : LOC قام تطوير أول لقاح فيروس كورونا مستجد | عربي برق _ إمارة,True
4054,4IF,"1 فيما يخص لقاح الكورونا COVID-19 اربع شركات اعلنت انها في المرحلة الثالثة التي تعتبر متقدمة ""استرازينيكا، سينوفارم، موديرنا وشركة صينية رابعة""، وهناك شركات اخرى كثيرة لم تصل لهذه المستويات. مع التقدم السريع نتوقع طرح اللقاح في الربع الاول من عام 2021 وهو زمن قياسي نسبيا","1 فيما يخص لقاح الكورونا COVID-19 اربع شركات اعلنت انها في المرحلة الثالثة التي تعتبر متقدمة "" MISC ،  PER ،  LOC  وشركة صينية رابعة""، وهناك شركات اخرى كثيرة لم تصل لهذه المستويات. مع التقدم السريع نتوقع طرح اللقاح في الربع الاول من عام 2021 وهو زمن قياسي نسبيا","1 في خص لقاح كورونا COVID - 19 أربع شركة أعلن ان في مرحلة ثالث الذي اعتبر متقدم "" MISC ، PER ، LOC شركة صيني رابع "" ، هناك شركة أخرى كثير لم وصل هذا مستوى . مع تقدم سريع توقع طرح لقاح في ربع أول من عام 2021 هو زمن قياسي نسبي",True
4055,4IF,اتضحت الأمور فعليا بالحرب البيولوجية التي تسمى فيروس_كورونا القطب الاقوى بالعالم روسيا تفكك شفرة كوفيد_19 وقد تنتج اللقاح_الروسي وان نجح الدواء فعليا خلال ايام ستبدأ الحكومة_العالمية بإنتاج اللقاح المعد مسبقا وبسعر أقل جدا او مجانا بذلك لا تستطيع اي دولة تحقيق اي ربح,اتضحت الأمور فعليا بالحرب البيولوجية التي تسمى فيروس_كورونا القطب الاقوى بالعالم  LOC  تفكك شفرة كوفيد_19 وقد تنتج اللقاح_الروسي وان نجح الدواء فعليا خلال ايام ستبدأ الحكومة_العالمية بإنتاج اللقاح المعد مسبقا وبسعر أقل جدا او مجانا بذلك لا تستطيع اي دولة تحقيق اي ربح,اتضح أمر فعلي حرب بيولوجي الذي سمى فيروس _ كورونا قطب أقوى عالم LOC تفكك شفرة كوفيد _ 19 قد أنتج لقاح _ روسي وان نجح دواء فعلي خلال أيام بدأ حكومة _ عالمي إنتاج لقاح معد مسبق سعر أقل جد أو مجان ذلك لا استطاع اي دولة تحقيق اي ربح,False
4056,ARC,كويتنا | فيديو: المصارع النمساوي «فيلهلم أوت» يعلن إسلامه بسبب كورونا.. أكد أن فترة العزل الصحي داخل منزله أتاحت له الوقت للتدقيق بالدين الإسلامي بعمق.. كورونا_الجديد Covid_19,كويتنا | فيديو: المصارع النمساوي « PER » يعلن إسلامه بسبب كورونا.. أكد أن فترة العزل الصحي داخل منزله أتاحت له الوقت للتدقيق بالدين الإسلامي بعمق.. كورونا_الجديد Covid_19,كويت | فيديو : مصارع نمساوي « PER » أعلن إسلام سبب كورونا . . أكد أن فترة عزل صحي داخل منزل أتاح ل وقت تدقيق دين إسلامي عمق . . كورونا _ جديد Covid _ 19,True
4057,4IF,خلال لقائها السفير الصيني.. وزيرة الصحة: توقيع اتفاقية تعاون بين مصر والصين في مجال تصنيع لقاحات فيروس_كورونا الشهر المقبل وزيرة الصحة: التعاون مع الجانب الصيني يشمل تبادل الخبرات مع اللجنة العلمية لبروتوكولات علاج فيروس كورونا,خلال لقائها السفير الصيني.. وزيرة الصحة: توقيع اتفاقية تعاون بين  LOC   LOC  في مجال تصنيع لقاحات فيروس_كورونا الشهر المقبل وزيرة الصحة: التعاون مع الجانب الصيني يشمل تبادل الخبرات مع اللجنة العلمية لبروتوكولات علاج فيروس كورونا,خلال لقاء سفير صيني . . وزير صحة : توقيع اتفاقية تعاون بين LOC LOC في مجال تصنيع لقاح فيروس _ كورونا شهر مقبل وزير صحة : تعاون مع جانب صيني شمل تبادل خبرة مع لجنة علمي بروتوكول علاج فيروس كورونا,True
4058,ARC,كورونا يصيب الجهاز التنفسي وخطر على المدخن فاتقي الله ربك بالمسلمين,كورونا يصيب الجهاز التنفسي وخطر على المدخن فاتقي الله ربك بالمسلمين,كورونا أصاب جهاز تنفسي خطر على مدخن اتقي الله رب مسلم,True
4059,ARC,"5 حقائق حول استخدام ""البلازما"" في علاج كورونا","5 حقائق حول استخدام "" MISC "" في علاج كورونا","5 حقيقة حول استخدام "" MISC "" في علاج كورونا",True
4060,4IF,الصين تقول بأنها نجحت في تطوير لقاح فيروس كورونا., LOC  تقول بأنها نجحت في تطوير لقاح فيروس كورونا.,LOC قال أن نجح في تطوير لقاح فيروس كورونا .,False
4061,MFH,"انا من يوم ما قالوا المسؤولين عن إدارة الأزمة إنو الإتكال على ""وعي المواطن اللبناني""، ساعتها عرفت إنو فتنا بالحيط فوة بنت كلب! لا_داعي_للهلع انضبوا_بالبيت بلغ_السيل_الزبى كورونا_لبنان خليك_بالبيت سنموت_بعد_قليل","انا من يوم ما قالوا المسؤولين عن إدارة الأزمة إنو الإتكال على ""وعي المواطن اللبناني""، ساعتها عرفت إنو فتنا بالحيط فوة بنت كلب! لا_داعي_للهلع انضبوا_بالبيت بلغ_السيل_الزبى كورونا_لبنان خليك_بالبيت سنموت_بعد_قليل","أنا من يوم ما قال مسؤول عن إدارة أزمة إنو إتكال على "" وعي مواطن لبناني "" ، ساعة عرف إنو فتنة حيط فو بنت كلب ! لا _ داعي _ هلع انضب _ بيت بلغ _ سيل _ زبى كورونا _ لبنان خليك _ بيت مات _ بعد _ قليل",False
4062,ARC,الشلولو قاتل كورونا,الشلولو قاتل كورونا,شلولو قاتل كورونا,False
4063,ARC,هل المضادات الحيوية فعالة في الوقاية من كورونا؟ لا، لا تقضي المضادات الحيوية على الفيروسات، بل على الجراثيم كورونا فيروس، لذلك يجب عدم استخدام المضادات الحيوية للوقاية منه. مع ذلك من يدخل المستشفى بسبب كورونا قد يحصل على المضادات الحيوية لاحتمال إصابتك بعدوى جرثومية مصاحبة,هل المضادات الحيوية فعالة في الوقاية من كورونا؟ لا، لا تقضي المضادات الحيوية على الفيروسات، بل على الجراثيم كورونا فيروس، لذلك يجب عدم استخدام المضادات الحيوية للوقاية منه. مع ذلك من يدخل المستشفى بسبب كورونا قد يحصل على المضادات الحيوية لاحتمال إصابتك بعدوى جرثومية مصاحبة,هل مضاد حيوية فعال في وقاية من كورونا ؟ لا ، لا قضى مضاد حيوية على فيروس ، بل على جرثوم كورونا فيروس ، ذلك وجب عدم استخدام مضاد حيوية وقاية من . مع ذلك من دخل مستشفى سبب كورونا قد حصل على مضاد حيوية احتمال إصابة عدوى جرثومي مصاحبة,True
4064,MFH,ايران_تصدر_كورونا_للخليج دولة من زمان معاديه للاسلام والسعوديه اللحين هالفيروس بيخيليها تنتقم منا الله يحرقهم ويحرق السعوديين الخونه اللي يروحون لها ومعهم أي مسؤول بحريني كويتي تكتم على السعوديين اللي جو عن طريقهم قال يحبون المملكه الكل يبي مصلحته واللي يصير خير دليل, LOC _تصدر_كورونا_للخليج دولة من زمان معاديه للاسلام والسعوديه اللحين هالفيروس بيخيليها تنتقم منا الله يحرقهم ويحرق السعوديين الخونه اللي يروحون لها ومعهم أي مسؤول بحريني كويتي تكتم على السعوديين اللي جو عن طريقهم قال يحبون المملكه الكل يبي مصلحته واللي يصير خير دليل,LOC _ صدر _ كورونا _ خليج دولة من زمان معادي إسلام سعودي حين هالفيروس يخيلي انتقم من الله أحرق أحرق سعودي خونه لي راح ل مع أي مسؤول بحريني كويتي كتم على سعودي لي جو عن طريق قال أحب مملكه كل يبي مصلحة لي صار خير دليل,False
4065,ARC,الإذاعة_المدرسية مع ظهور مرض كورونا كفانا الله وإياكم تحدث طالبات الصف 2-ع عن الوضوء وطريقة الوضوء الصحيحة بتطبيق عملي وكيف يمكن للوضوء أن يكون وقاية وحماية لنا من الأمراض . الحمدلله على نعمة الاسلام بإشراف أ.حنان الثبيتي تعليم_الطائف فيروس_كورونا وزارة_التعليم,الإذاعة_المدرسية مع ظهور مرض كورونا كفانا الله وإياكم تحدث طالبات الصف 2-ع عن الوضوء وطريقة الوضوء الصحيحة بتطبيق عملي وكيف يمكن للوضوء أن يكون وقاية وحماية لنا من الأمراض . الحمدلله على نعمة الاسلام بإشراف أ.حنان الثبيتي تعليم_الطائف فيروس_كورونا وزارة_التعليم,إذاعة _ مدرسي مع ظهور مرض كورونا كفى الله إياك تحدث طالب صف 2 - ع عن وضوء طريقة وضوء صحيح تطبيق عمل كيف أمكن وضوء أن كان وقاية حماية ل من مرض . حمدلله على نعمة إسلام إشراف أ . حنان ثبيتي تعليم _ طائف فيروس _ كورونا وزارة _ تعليم,False
4066,ARC,الامارات تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف, LOC  تقريبا اول دولة عربية اعلنت تسجيل حالات كورونا وفيها جنسيات عربية واجنية كتير جدا ومع ذلك مشفناش ولا واحد اماراتى بيشتم فى والوافدين او بيطلب بتريحلهم الحقيقة شعب زايد اثبت انه شعب محترم ومثقف,LOC تقريب أول دولة عربي أعلن تسجيل حالة كورونا في جنسية عربي اجنية كتير جد مع ذلك مشفناش لا واحد اماراتى شتم في وافد أو طلب بتريحلهم حقيقة شعب زايد أثبت ان شعب محترم مثقف,True
4067,ARC,الرئس الصيني يزور احد المساجد ويطلب من المسلمين التضرع والدعاء الى الله ان يرفع عنهم البلاء. كورونا,الرئس الصيني يزور احد المساجد ويطلب من  PER  التضرع والدعاء الى الله ان يرفع عنهم البلاء. كورونا,رئس صيني زار أحد مسجد طلب من PER تضرع دعاء الى الله ان رفع عن بلاء . كورونا,False
4068,ARC,اشاعات_كورونا الاشاعه هندوس يرمون أصنامهم في البحر لأن مانفعتهم ودافعت عنهم من فيروس_كورونا .. الحقيقة هذا المقطع تم نشره في سنة 2015  . . خليك_بالبيت خليك_في_البيت خليك_بالبيت خليك_في_البيت StayAtHome خلك_في_البيت الزموا_بيوتكم الزم_بيتك كورونا_الجديد,اشاعات_كورونا الاشاعه هندوس يرمون أصنامهم في البحر لأن مانفعتهم ودافعت عنهم من فيروس_كورونا .. الحقيقة هذا المقطع تم نشره في سنة 2015  . . خليك_بالبيت خليك_في_البيت خليك_بالبيت خليك_في_البيت StayAtHome خلك_في_البيت الزموا_بيوتكم الزم_بيتك كورونا_الجديد,إشاعة _ كورونا اشاعه هندوس رمى صنم في بحر أن مانفعتهم دافع عن من فيروس _ كورونا . . حقيقة هذا مقطع تم نشر في سنة 2015 . . خليك _ بيت خليك _ في _ بيت خليك _ بيت خليك _ في _ بيت StayAtHome خلك _ في _ بيت الزم _ بيت زم _ بيت كورونا _ جديد,True
4069,ARC,المضادات الحيوية لا تقضي على الفيروسات بل هي فقط لمحاربة البكتريا كوفيد19 فيروس_كورونا_المستجد صحيفة_الخليج,المضادات الحيوية لا تقضي على الفيروسات بل هي فقط لمحاربة البكتريا كوفيد19 فيروس_كورونا_المستجد صحيفة_الخليج,مضاد حيوية لا قضى على فيروس بل هي فقط محاربة بكتريا كوفيد 19 فيروس _ كورونا _ مستجد صحيفة _ خليج,True
4070,ARC,الصين أنجزت بناء مستشفى جديد لمكافحة فيروس كورونا الجديد خلال 10 أيام كما قالت سابقا ، واليوم كان أول يوم عمل فيه واستقبلت اول حالات .. عندما تتوفر النوايا الحسنة ، والإخلاص في العمل يتم صنع المعجزات, LOC  أنجزت بناء مستشفى جديد لمكافحة  LOC  خلال 10 أيام كما قالت سابقا ، واليوم كان أول يوم عمل فيه واستقبلت اول حالات .. عندما تتوفر النوايا الحسنة ، والإخلاص في العمل يتم صنع المعجزات,LOC أنجز بناء مستشفى جديد مكافحة LOC خلال 10 يوم كما قال سابق ، يوم كان أول يوم عمل في استقبل أول حالة . . عند توفر نية حسن ، إخلاص في عمل تم صنع معجزة,True
4071,ARC,آثار التدخين مضرة على صحة الفرد و مستقبله، ومعظم الحالات اللي تعرضت لمضاعفات الإصابة ب فيروس_كورونا_المستجد كانت من المدخنين,آثار التدخين مضرة على صحة الفرد و مستقبله، ومعظم الحالات اللي تعرضت لمضاعفات الإصابة ب فيروس_كورونا_المستجد كانت من المدخنين,أثر تدخين مضرة على صحة فرد و مستقبل ، معظم حالة لي تعرض مضاعفة إصابة ب فيروس _ كورونا _ مستجد كان من مدخن,True
4072,ARC,فيروس كورونا ينتشر عبر منجات شركة المراعي السعوديه. فالحذر الحذر من استخدام هذه المنتجات. حليب لبن لحوم دجاج عصائر اجبان قشده زبده زبادي,فيروس كورونا ينتشر عبر منجات  ORG . فالحذر الحذر من استخدام هذه المنتجات. حليب لبن لحوم دجاج عصائر اجبان قشده زبده زبادي,فيروس كورونا انتشر عبر منجا ORG . حذر حذر من استخدام هذا منتج . حليب بن لحم دجاج عصائر اجب قشد زبد زبادي,False
4073,MFH,الولايات المتحدة تسمح باستخدام علاج لكورونا طورته شركة ريجينيرون كورونا, LOC  تسمح باستخدام علاج لكورونا طورته شركة  ORG ,LOC سمح استخدام علاج كورو طور شركة ORG,True
4074,MFH,من علامات الساعة إنو المؤمنين يستعملوا كحول أكتر من الملحدين! عصر_الظهور عصر_الكورونا سنموت_بعد_قليل كورونا_لبنان لا_داعي_للهلع,من علامات الساعة إنو المؤمنين يستعملوا كحول أكتر من الملحدين! عصر_الظهور عصر_الكورونا سنموت_بعد_قليل كورونا_لبنان لا_داعي_للهلع,من علامة ساعة إنو مؤمن استعمل كحول اكترى من ملحد ! عصر _ ظهور عصر _ كورونا مات _ بعد _ قليل كورونا _ لبنان لا _ داعي _ هلع,False
4075,MFH,""" كوفيد 19"" الرئيس الجزائري عبد المجيد تبون في مستشفى عسكري بسبب اصابته بفيروس كورونا | حدث كم -","""  PER "" الرئيس الجزائري  PER  تبون في مستشفى عسكري بسبب اصابته بفيروس كورونا | حدث كم -",""" PER "" رئيس جزائري PER تب في مستشفى عسكري سبب اصاب فيروس كورونا | حدث كم -",True
4076,4IF,6 لقاحات ل كورونا وصلت إلى الخط النهائي العربية,6 لقاحات  MISC  وصلت إلى الخط النهائي العربية,6 لقاح MISC وصل إلى خط نهائي عربي,True
4077,MFH,دونالد_ترامب تعال لنعقد صفقه الفتح تنقذ بلدكم صحيا واقتصاديا عندي وصفه طبيعيه تخلص على الكورونا خلال ساعه ، لقد خصصتم 2.2 ترليون لمكافحه الكورونا ، حولهم لحسابي ومثلهم معهم وتالع خلال ساعه باذن الله لا يبقى مصابا الا وشفي تلفون972522878900 . انا جاهز ان اسرحها اكبارعلماء الطب ،, PER  تعال لنعقد صفقه الفتح تنقذ بلدكم صحيا واقتصاديا عندي وصفه طبيعيه تخلص على الكورونا خلال ساعه ، لقد خصصتم 2.2 ترليون لمكافحه الكورونا ، حولهم لحسابي ومثلهم معهم وتالع خلال ساعه باذن الله لا يبقى مصابا الا وشفي تلفون972522878900 . انا جاهز ان اسرحها اكبارعلماء الطب ،,PER تعال عقد صفق فتح أنقذ بلد صحي اقتصادي عند وصف طبيعي تخلص على كورونا خلال ساعي ، قد خصصتم 2.2 ترليون مكافح كورونا ، حول حساب مثل مع تالع خلال ساعي إذن الله لا بقي مصاب الا شفي تلفون 972522878900 . أنا جاهز ان اسرح اكبارعلماء طب ،,False
4078,ARC,الصين تتوصل لعلاج جديد لفيروس كورونا حيث نجح على 7 مصابين. .. فيروس_كورونا الصين, LOC  تتوصل لعلاج جديد لفيروس كورونا حيث نجح على 7 مصابين. .. فيروس_كورونا  LOC ,LOC توصل علاج جديد فيروس كورونا حيث نجح على 7 مصاب . . . فيروس _ كورونا LOC,False
