,origin,tweet_text,tweet_text_NER,tweet_text_NER_STEM,label
1302,ARC,عاجل القناة العبرية 12: إصابة محمد_بن_زايد بفيروس كورونا الامارات,عاجل القناة العبرية 12: إصابة  PER  بفيروس كورونا الامارات,عاجل قناة عبري 12 : إصابة PER فيروس كورونا إمارة,False
512,ARC,لا تكرهون الغبار تراه يقتل فيروس كورونا كل شي له حكمه,لا تكرهون الغبار تراه يقتل فيروس كورونا كل شي له حكمه,لا كره غبار رأى قتل فيروس كورونا كل شي ل حكم,False
2444,ARC,"سرعة انتقال الفايروس فضيعة!! الله ينجينا، حكوا عن ""عيون الظلام"" رواية بعام 1981 رواية تنبأت بظهور فيروس كورونا.. ومن ووهان، حيث بدأ فعلا.!","سرعة انتقال الفايروس فضيعة!! الله ينجينا، حكوا عن "" MISC "" رواية بعام 1981 رواية تنبأت بظهور فيروس كورونا.. ومن  LOC ، حيث بدأ فعلا.!","سرعة انتقال فايروس ضيعة ! ! الله نجى ، حكى عن "" MISC "" رواية عام 1981 رواية تنبأ ظهور فيروس كورونا . . من LOC ، حيث بدأ فعل . !",False
3645,4IF,"ترامب يتهم ""الدولة العميقة"" بتأخير لقاح كورونا سكاي_أخبار"," PER  يتهم "" LOC "" بتأخير لقاح  LOC _أخبار","PER اتهم "" LOC "" تأخير لقاح LOC _ خبر",False
4550,4IF,إصابة عمالة آسيوية وأفريقية في قطر ب كورونا منذ أسابيع ونقلوا العدوى لآخرين العربية_عاجل,إصابة عمالة آسيوية وأفريقية في  LOC  ب كورونا منذ أسابيع ونقلوا العدوى لآخرين العربية_عاجل,إصابة عمالة آسيوي أفريقي في LOC ب كورونا منذ أسبوع نقل عدوى آخر عربي _ عاجل,False
725,ARC,"انتشر مقطع فيديو على ""فيسبوك"" ظهر فيه مواطن فرنسي يتحدث عن فيروس_كورونا المواطن بترجمة معطيات طرحها عالم فرنسي تثبت أن الفيروس مسجل في مخابر باستور الفرنسي [institut pasteur] مضيفا انه تمت تجربة الفيروس ولقاحه على الحيوانات منذ 2004 ويعدها استنفرت فرنسا واوربا لنفي ذلك وحذف","انتشر مقطع فيديو على "" ORG "" ظهر فيه مواطن فرنسي يتحدث عن فيروس_كورونا المواطن بترجمة معطيات طرحها  MISC  تثبت أن الفيروس مسجل في  LOC  الفرنسي [institut pasteur] مضيفا انه تمت تجربة الفيروس ولقاحه على الحيوانات منذ 2004 ويعدها استنفرت  LOC  واوربا لنفي ذلك وحذف","انتشر مقطع فيديو على "" ORG "" ظهر في مواطن فرنسي تحدث عن فيروس _ كورونا مواطن ترجمة معطى طرح MISC أثبت أن فيروس مسجل في LOC فرنسي [ institut pasteur ] مضيف ان تم تجربة فيروس لقاح على حيوان منذ 2004 عد استنفر LOC اورب نفي ذلك حذف",False
2788,4IF,"وزارة الصحة الاتحادية إدارة الإعلام والعلاقات العامة 3 مارس 2021م وصول 820,000 جرعة لقاح كوفيد 19 كدفعة أولى"," ORG   ORG  3 مارس 2021م وصول 820,000 جرعة لقاح كوفيد 19 كدفعة أولى",ORG ORG 3 مارس 2021 م وصول 820000 جرعة لقاح كوفيد 19 دفعة أولى,True
735,ARC,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم،,أعلنت  LOC  رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة  ORG  الى وزارة الصحة  LOC ية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم،,أعلن LOC رسمي منذ ساعة قليل عن نجاح مصل مصرى التي قدم دكتور هالة ORG الى وزارة صحة LOC ية علاج فيروس كورونا الذي أثبت فاعلية نسبة 100 % على أكثر من 7 حالة تم شفاء ،,False
2094,ARC,يساعد تناول الثوم في الوقاية من العدوى بفيروس كورونا المستجد؟ يعد الثوم طعاما صحيا، ويتميز باحتوائه على بعض الخصائص المضادة للميكروبات. ومع ذلك، لا توجد أي بينة من الفاشية الحالية تثبت أن تناول الثوم يقي من العدوى بفيروس كورونا المستجد. هل يحول وضع زيت السمسم على البشرة,يساعد تناول الثوم في الوقاية من العدوى بفيروس كورونا المستجد؟ يعد الثوم طعاما صحيا، ويتميز باحتوائه على بعض الخصائص المضادة للميكروبات. ومع ذلك، لا توجد أي بينة من الفاشية الحالية تثبت أن تناول الثوم يقي من العدوى بفيروس كورونا المستجد. هل يحول وضع زيت السمسم على البشرة,ساعد تناول ثوم في وقاية من عدوى فيروس كورونا مستجد ؟ عد ثوم طعام صحي ، تميز احتواء على بعض خصيصة مضاد ميكروب . مع ذلك ، لا وجد أي بينة من فاشي حالي أثبت أن تناول ثوم وقى من عدوى فيروس كورونا مستجد . هل حال وضع زيت سمسم على بشرة,True
1203,MFH,وزارة الصحة للبنانيين: إلتزموا الحجر المنزلي ولا يصيبنا إلا ما كتب الله لنا كورونا_لبنان سنموت_بعد_قليل لا_داعي_للهلع, ORG : إلتزموا الحجر المنزلي ولا يصيبنا إلا ما كتب الله لنا كورونا_لبنان سنموت_بعد_قليل لا_داعي_للهلع,ORG : إلتزم حجر منزلي لا أصاب إلا ما كتب الله ل كورونا _ لبنان مات _ بعد _ قليل لا _ داعي _ هلع,False
3417,ARC,مفهوم خاطئ : يمكن أن ينتقل فيروس كورونا المستجد (2019-nCov) عن طريق لدغات البعوض حقيقة: فيروس كورونا المستجد (2019-nCov) لا يمكن أن ينتقل عن طريق لدغات البعوض فيروس كورونا المستجد هو فيروس من فيروسات الجهاز التنفسي ينتقل أساسا نتيجة مخالطة شخص مصاب. وعينا_عن_كورونا,مفهوم خاطئ : يمكن أن ينتقل فيروس كورونا المستجد (2019-nCov) عن طريق لدغات البعوض حقيقة: فيروس كورونا المستجد (2019-nCov) لا يمكن أن ينتقل عن طريق لدغات البعوض فيروس كورونا المستجد هو فيروس من فيروسات الجهاز التنفسي ينتقل أساسا نتيجة مخالطة شخص مصاب. وعينا_عن_كورونا,مفهوم خاطئ : أمكن أن انتقل فيروس كورونا مستجد ( 2019 - nCov ) عن طريق لدغ بعوض حقيقة : فيروس كورونا مستجد ( 2019 - nCov ) لا أمكن أن انتقل عن طريق لدغ بعوض فيروس كورونا مستجد هو فيروس من فيروس جهاز تنفسي انتقل أساس نتيجة مخالطة شخص مصاب . وعي _ عن _ كورونا,True
1049,4IF,روسيا تبدأ في انتاج لقاح فيروس_كورونا هل سيتنفس العالم بحرية من جديد ؟, LOC  تبدأ في انتاج لقاح فيروس_كورونا هل سيتنفس العالم بحرية من جديد ؟,LOC بدأ في إنتاج لقاح فيروس _ كورونا هل تنفس عالم حرية من جديد ؟,True
2901,MFH,"""لا داعي للهلع"" بتذكرنا ب""الليرة بخير"" من كم شهر! لا_داعي_للهلع كورونا سنموت_بعد_قليل","""لا داعي للهلع"" بتذكرنا ب""الليرة بخير"" من كم شهر! لا_داعي_للهلع كورونا سنموت_بعد_قليل",""" لا داعي هلع "" ذكر ب "" ليرة خير "" من كم شهر ! لا _ داعي _ هلع كورونا مات _ بعد _ قليل",False
247,ARC,عاجل القناة 12 العبرية تقول: *إصابة محمد بن زايد بفيروس كورونا*,عاجل القناة 12 العبرية تقول: *إصابة  PER  بفيروس كورونا*,عاجل قناة 12 عبري قال : * إصابة PER فيروس كورونا *,False
2851,ARC,القناة العبرية 12: تعلن إصابة ولي محمد_بن_زايد بفيروس كورونا الامارات coronavirus,القناة العبرية 12: تعلن إصابة ولي  PER  بفيروس كورونا الامارات coronavirus,قناة عبري 12 : أعلن إصابة ولي PER فيروس كورونا إمارة coronavirus,False
2269,ARC,الصحة تؤكد عدم وجود خطورة في التعامل مع الشحنات والطرود البريدية الواردة من الصين وغيرها من الدول التي يسري فيها فيروس_كورونا_الجديد,الصحة تؤكد عدم وجود خطورة في التعامل مع الشحنات والطرود البريدية الواردة من  LOC  وغيرها من الدول التي يسري فيها فيروس_كورونا_الجديد,صحة أكد عدم وجود خطورة في تعامل مع شحن طرد بريدي وارد من LOC غير من دولة الذي سرى في فيروس _ كورونا _ جديد,True
640,ARC,صدام_حسين يكتشف كورونا_يفضح_التهديد_الامريكي قبل ان لعالم كورونا_فايروث_مفتعل_من_الامريكان_للقضاء_على_أقتصاد_الصين_والدول_,صدام_حسين يكتشف كورونا_يفضح_التهديد_الامريكي قبل ان لعالم  PER _مفتعل_من_الامريكان_للقضاء_على_أقتصاد_الصين_والدول_,صدام _ حسين اكتشف كورونا _ فضح _ تهديد _ أمريكي قبل ان عالم PER _ مفتعل _ من _ امريكان _ قضاء _ على _ أقتصاد _ صين _ دولة _,False
4725,ARC,"اندونيسيا تطلق ""أشباحا"" في الشوارع للوقاية من كورونا مثل الكويت قديما اهلنا يخرعون العيال ب حمارة القايلة"," LOC  تطلق ""أشباحا"" في الشوارع للوقاية من كورونا مثل  LOC  قديما اهلنا يخرعون العيال ب حمارة القايلة","LOC أطلق "" شبح "" في شارع وقاية من كورونا مثل LOC قديم أهل يخرعون عيال ب حمار قايل",True
2581,MFH,5 وكانت أول حالة معروفة لأي حيوان يصاب بالفيروس في الولايات المتحدة هي لأنثى نمر ماليزي يبلغ من العمر 4 سنوات في حديقة حيوان برونكس تدعى نادية والتي يعتقد أنها اصيبت بسبب حارس حديقة الحيوان الذي ايضا كان مصاب ب كورونا,5 وكانت أول حالة معروفة لأي حيوان يصاب بالفيروس في  LOC  هي لأنثى نمر ماليزي يبلغ من العمر 4 سنوات في حديقة حيوان  LOC  تدعى نادية والتي يعتقد أنها اصيبت بسبب حارس حديقة الحيوان الذي ايضا كان مصاب ب كورونا,5 كان أول حالة معروف أي حيوان أصاب فيروس في LOC هي أنثى مر ماليزي بلغ من عمر 4 سنة في حديقة حيوان LOC دعا نادية الذي اعتقد أن أصاب سبب حارس حديقة حيوان الذي ايض كان مصاب ب كورونا,True
3708,ARC,علاج الكورونا الوضوء ركن الاستنشاق كورونا فيروس_كورونا_الجديد,علاج الكورونا الوضوء ركن الاستنشاق  LOC _الجديد,علاج كورونا وضوء ركن استنشاق LOC _ جديد,False
2671,4IF,ترامب يعلن عن عقد لشراء 100 مليون جرعة من لقاح كورونا بقيمة 1.5 مليار دولار ترامب كورونا, PER  يعلن عن عقد لشراء 100 مليون جرعة من لقاح كورونا بقيمة 1.5 مليار  MISC   PER  كورونا,PER أعلن عن عقد شراء 100 مليون جرعة من لقاح كورونا قيمة 1.5 مليار MISC PER كورونا,True
260,MFH,بالصين أي حيوان يلاقونه ياكلونه وبالهند أي حيوان يلاقونه يعبدونه وبالكويت أي حيوان يلاقونه ينتخبونه عرفتوا ليش صارت الكورونا بالكويت الحين ؟ البنفسجي بو_حواجب الكويت_كورونا,بالصين أي حيوان يلاقونه ياكلونه وبالهند أي حيوان يلاقونه يعبدونه وب LOC  أي حيوان يلاقونه ينتخبونه عرفتوا ليش صارت الكورونا ب LOC  الحين ؟ البنفسجي بو_حواجب  LOC _كورونا,صين أي حيوان لاقى ياكلونه هند أي حيوان لاقى عبد وب LOC أي حيوان لاقى ينتخبونه عرف يش صار كورونا ب LOC حين ؟ بنفسجي بو _ حواجب LOC _ كورونا,False
4417,ARC,الخبر بعنوان «الصين تعلن نجاح العلاج المصري لفيروس كورونا الذي قدمته وزيرة الصحة المصريه للصين» غير صحيح، ونفته وزارة الصحة المصرية,الخبر بعنوان « LOC  تعلن نجاح العلاج المصري لفيروس كورونا الذي قدمته  ORG   LOC » غير صحيح، ونفته  ORG ,خبر عنوان « LOC أعلن نجاح علاج مصري فيروس كورونا الذي قدم ORG LOC » غير صحيح ، نفا ORG,True
4736,4IF,سباق مع الزمن لإنتاج أول لقاح لفيروس كورونا ومعهد بريطاني يعلن تقدما علميا كبيرا .. ما الجديد؟,سباق مع الزمن لإنتاج أول لقاح  MISC   ORG  يعلن تقدما علميا كبيرا .. ما الجديد؟,سباق مع زمن إنتاج أول لقاح MISC ORG أعلن تقدم علمي كبير . . ما جديد ؟,True
202,ARC,الشاب خالد بصحة جيدة في باريس وخبر وفاته زائف إليك تحقق مسبار آخر_الأخبار CoronaVirusFacts DatosCoronaVirus كورونا منصة_مسبار حقائق_كورونا كوفيد19 COVID19,الشاب  PER  بصحة جيدة في  LOC  وخبر وفاته زائف إليك تحقق مسبار آخر_الأخبار  MISC Facts Datos MISC  كورونا منصة_مسبار حقائق PER 19 COVID19,شاب PER صحة جيد في LOC خبر وفاة زائف إلى تحقق مسبار آخر _ خبر MISC Facts Datos MISC كورونا منصة _ مسبار حقيقة PER 19 COVID19,True
2461,ARC,علاج فيروس كورونا هو الوضوء يقوم المسلم بالوضوء بغسل اعضاء جسمه خمس مرات يوميا فهل يبقى من درنه شيء كما قال رسول الله صلى الله عليه وسلم الوضوء هو النظافة المطلقة,علاج فيروس كورونا هو الوضوء يقوم المسلم بالوضوء بغسل اعضاء جسمه خمس مرات يوميا فهل يبقى من درنه شيء كما قال رسول الله صلى الله عليه وسلم الوضوء هو النظافة المطلقة,علاج فيروس كورونا هو وضوء قام مسلم وضوء غسل أعضاء جسم خمس مرة يومي هل بقي من درن شيء كما قال رسول الله صلى الله على سلم وضوء هو نظافة مطلق,False
2469,4IF,بدء تجريب لقاح محتمل ل فيروس_كورونا على متطوعين في المملكة المتحدة وسيحصل على اللقاح حوالي 300 شخص كجزء من تجربة يقودها البروفسور روبين شاتوك وزملاؤه في إمبريال كوليدج لندن. تشير الاختبارات التي أجريت على الحيوانات إلى أن اللقاح آمن ويؤدي إلى استجابة مناعية فعالة,بدء تجريب لقاح محتمل ل فيروس_كورونا على متطوعين في  LOC  وسيحصل على اللقاح حوالي 300 شخص كجزء من تجربة يقودها البروفسور  PER  وزملاؤه في  LOC . تشير الاختبارات التي أجريت على الحيوانات إلى أن اللقاح آمن ويؤدي إلى استجابة مناعية فعالة,بدء تجريب لقاح محتمل ل فيروس _ كورونا على متطوع في LOC حصل على لقاح حوالي 300 شخص جزء من تجربة قاد بروفسور PER زميل في LOC . أشار اختبار الذي أجرى على حيوان إلى أن لقاح آمن أدى إلى استجابة مناعي فعال,True
3833,MFH,"إصابة "" قط "" منزلي بفيروس كورونا في بريطانيا ليكون أول حيوان يصاب بالفيروس في البلاد بعد انتقاله له من صاحب المنزل. (سكاي نيوز)","إصابة "" قط "" منزلي بفيروس كورونا في  LOC  ليكون أول حيوان يصاب بالفيروس في البلاد بعد انتقاله له من صاحب المنزل. ( LOC )","إصابة "" قط "" منزل فيروس كورونا في LOC كان أول حيوان أصاب فيروس في بلد بعد انتقال ل من صاحب منزل . ( LOC )",True
3027,MFH,تعلن وزارة_الصحة عن وفاة مقيم مصاب بمرض كورونا كوفيد19 ويبلغ من العمر 63 عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة ثلاثين (30) وفاة. وتتقدم وزارة_الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان خليك_في_البيت,تعلن وزارة_الصحة عن وفاة مقيم مصاب بمرض  LOC  ويبلغ من العمر 63 عاما ليبلغ عدد الوفيات من هذا المرض بالسلطنة ثلاثين (30) وفاة. وتتقدم وزارة_الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان خليك_في_البيت,أعلن وزارة _ صحة عن وفاة مقيم مصاب مرض LOC بلغ من عمر 63 عام بلغ عدد وفاة من هذا مرض سلطنة ثلاثون ( 30 ) وفاة . تقدم وزارة _ صحة إلى ذو فقيد خالص عزاء مواساة سائل الله سبحان أن ألهم أهل ذو صبر سلوان خليك _ في _ بيت,True
1563,ARC,مصيبة تحل على الإمارات.. إصابة محمد بن زايد ب”كورونا” وقرار عاجل بتأجيل اكسبو دبي,مصيبة تحل على الإمارات.. إصابة  PER  وقرار عاجل بتأجيل اكسبو  LOC ,مصيبة حل على إمارة . . إصابة PER قرار عاجل تأجيل إكسبو LOC,False
4803,ARC,حصل و مفيش مسلم بتجيله كورونا عشان الوضوء,حصل و مفيش مسلم بتجيله كورونا عشان الوضوء,حصل و مفيش مسلم تجيل كورونا عشان وضوء,False
795,ARC,عاجل من القناة الصينية الأولى دخول 20 مليون صيني في الدين الإسلامي بعد أن ثبت أن وباء كورونا لا يصيب المسلمين . الله أكبر الحمد لله على نعمة الإسلام (الخبر منقول ويتناقلة عدد من العلماء والثقات و الناس اللي تصدق اي شي ) تبونا نلطم يا بشر تثبتوا من الأخبار قبل النشر,عاجل من القناة الصينية الأولى دخول 20 مليون صيني في الدين الإسلامي بعد أن ثبت أن وباء كورونا لا يصيب  PER  . الله أكبر الحمد لله على نعمة الإسلام (الخبر منقول ويتناقلة عدد من العلماء والثقات و الناس اللي تصدق اي شي ) تبونا نلطم يا بشر تثبتوا من الأخبار قبل النشر,عاجل من قناة صيني أول دخول 20 مليون صيني في دين إسلامي بعد أن ثبت أن وباء كورونا لا أصاب PER . الله أكبر حمد الله على نعمة إسلام ( خبر منقول يتناقل عدد من عالم ثق و ناس لي تصدق اي شي ) تبون نلطم يا بشر أثبت من خبر قبل نشر,False
3937,ARC,"بدون ان يأخذ احد الموضوع بمسخرة صدقوني يا اخواني واخواتي هذه ثمرة ""الثوم"" عبارة عن مضاد حيوي من صنع الخالق فيها العديد من الفوائد. تناول ضرس ثوم يوميا بلع يقيك من العديد من الامراض بإذن الله. هذه الثمرة صيدلية متكاملة. قاعد_بالبيت صباح_الخير فيروس_كورونا_المستجد","بدون ان يأخذ احد الموضوع بمسخرة صدقوني يا اخواني واخواتي هذه ثمرة ""الثوم"" عبارة عن مضاد حيوي من صنع الخالق فيها العديد من الفوائد. تناول ضرس ثوم يوميا بلع يقيك من العديد من الامراض بإذن الله. هذه الثمرة صيدلية متكاملة. قاعد_بالبيت صباح_الخير فيروس_كورونا_المستجد","دون ان أخذ أحد موضوع مسخرة صدقوني يا أخ اخو هذا ثمر "" ثوم "" عبارة عن مضاد حيوي من صنع خالق في عديد من فائدة . تناول ضرس ثوم يومي بلع يقيك من عديد من مرض إذن الله . هذا ثمر صيدلي متكامل . قاعد _ بيت صباح _ خير فيروس _ كورونا _ مستجد",False
2375,ARC,سمعوا صدام حسين يتكلم عن كورونا_العراق وكيفية مواجهته له طلعت السالفة صناعة ارهاب وضرب اقتصاديات الدول ! صباح_الخير كورونا_المستجد,سمعوا  PER  يتكلم عن  LOC  وكيفية مواجهته له طلعت السالفة صناعة ارهاب وضرب اقتصاديات الدول ! صباح_الخير كورونا_المستجد,سمع PER تكلم عن LOC كيفية مواجهة ل طلع سالف صناعة إرهاب ضرب اقتصادي دولة ! صباح _ خير كورونا _ مستجد,False
4190,ARC,الوافدون من ايران ممنوعون من دخول العراق.. والسبب فيروس كورونا قرر العراق الخميس منع الوافدين من إيران من دخول أراضيه عبر كافة المنافذ الحدودية. العراق إيران حظر سفر كورونا_الجديد, PER  من  LOC  ممنوعون من دخول  LOC .. والسبب فيروس كورونا قرر  LOC  الخميس منع الوافدين من  LOC  من دخول أراضيه عبر كافة المنافذ الحدودية.  LOC   LOC  حظر سفر كورونا_الجديد,PER من LOC ممنوع من دخول LOC . . سبب فيروس كورونا قرر LOC خميس منع وافد من LOC من دخول أرض عبر كافة منفذ حدودي . LOC LOC حظر سفر كورونا _ جديد,False
1537,MFH,"""سنموت جميعا"".. الرئيس البرازيلي يصدم شعبه بتعليقات حول كورونا . البرازيل بوابة_الأخبار","""سنموت جميعا"".. الرئيس  LOC ي يصدم شعبه بتعليقات حول كورونا .  LOC  بوابة_الأخبار",""" مات جميع "" . . رئيس LOC ي يصدم شعب تعليق حول كورونا . LOC بوابة _ خبر",True
3981,4IF,الصحة: أكثر من مليون جرعة من لقاح كورونا تم إعطائها حتى الآن في جميع مناطق المملكة.,الصحة: أكثر من مليون جرعة من لقاح كورونا تم إعطائها حتى الآن في جميع مناطق المملكة.,صحة : أكثر من مليون جرعة من لقاح كورونا تم إعطاء حتى آن في جميع منطقة مملكة .,True
3263,MFH,الجزائر تعلن تسجيل 10 وفيات و450 إصابة جديدة بفيروس كورونا, LOC  تعلن تسجيل 10 وفيات و450 إصابة جديدة بفيروس كورونا,LOC أعلن تسجيل 10 وفاة و 450 إصابة جديد فيروس كورونا,True
3665,ARC,هل_كنت_تعلم_انو كورونا لا ينتقل عن طريق البعوض,هل_كنت_تعلم_انو كورونا لا ينتقل عن طريق البعوض,هل _ كان _ تعلم _ انو كورونا لا انتقل عن طريق بعوض,True
660,MFH,الفرق بين مصاب كورونا وانت انه هوه عمل فحص وانت لا,الفرق بين مصاب كورونا وانت انه هوه عمل فحص وانت لا,فرقة بين مصاب كورونا أنت ان هو عمل فحص أنت لا,False
1525,MFH,الفنان مناف طالب في ذمة الله بعد إصابته بفايروس كورونا أنا لله وأنا اليه راجعون ولا حول ولا قوة الا بالله العلي العظيم الله يرحمه برحمته الواسعه ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان. بس لاننسى ان الشعب العراقي المظلوم الصابر دائما وابدا مع_جهاز_المكافحه_ضدالاحزاب,الفنان  PER  في ذمة الله بعد إصابته بفايروس كورونا أنا لله وأنا اليه راجعون ولا حول ولا قوة الا بالله العلي العظيم الله يرحمه برحمته الواسعه ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان. بس لاننسى ان الشعب العراقي المظلوم الصابر دائما وابدا مع_جهاز_المكافحه_ضدالاحزاب,فنان PER في ذمة الله بعد إصابة فايروس كورونا أنا الله أنا إلى راجع لا حول لا قوة الا الله علي عظيم الله رحم رحمة واسعه سكن فسيح جنة ويل أهل ذو صبر سلوان . بس لاننسى ان شعب عراقي مظلوم صابر دائم ابدا مع _ جهاز _ مكافحه _ ضدالاحزاب,True
4727,4IF,"15,000 متطوع من 107 جنسيات مختلفة يشاركون حاليا في المرحلة الثالثة من تجارب لقاح فيروس كوفيد_19 غير النشط في دولة الإمارات، ما يمثل قفزة نوعية نحو تطوير أول لقاح آمن وفعال للوباء نتصدر_المشهد نلتزم_لننتصر CommitToWin COVID19","15,000 متطوع من 107 جنسيات مختلفة يشاركون حاليا في المرحلة الثالثة من تجارب لقاح  MISC _19 غير النشط في دولة الإمارات، ما يمثل قفزة نوعية نحو تطوير أول لقاح آمن وفعال للوباء نتصدر_المشهد نلتزم_لننتصر Commit MISC 19",15000 متطوع من 107 جنسية مختلف شارك حالي في مرحلة ثالث من تجربة لقاح MISC _ 19 غير نشط في دولة إمارة ، ما مثل قفز نوعية نحو تطوير أول لقاح آمن فعال وباء نتصدر _ مشهد التزم _ انتصر Commit MISC 19,True
2149,ARC,وزارة الصحة العراقية تطالب بغلق الحدود مع ايران بسبب تفشي فايروس كورونا في عدد من مدنها اغلقوا_الحدود_مع_ايران, ORG  تطالب بغلق الحدود مع  LOC  بسبب تفشي  LOC  في عدد من مدنها اغلقوا_الحدود_مع_ LOC ,ORG طالب غلق حد مع LOC سبب تفشي LOC في عدد من مدينة أغلق _ حد _ مع _ LOC,False
331,ARC,فيديو بعد تأكد إصابة شخصين بعدوى فيروس_كورونا في غوانزهو بالصين، قامت سلسلة مطاعم ماكدونالدز بتعليق ورقة تمنع فيها دخول أصحاب البشرة الداكنة أو السمراء لمطاعمها !,فيديو بعد تأكد إصابة شخصين بعدوى فيروس_كورونا في  LOC   LOC ، قامت سلسلة  LOC  بتعليق ورقة تمنع فيها دخول أصحاب البشرة الداكنة أو السمراء لمطاعمها !,فيديو بعد تأكد إصابة شخص عدوى فيروس _ كورونا في LOC LOC ، قام سلسلة LOC تعليق ورقة منع في دخول صاحب بشرة داكن أو أسمر مطعم !,True
773,MFH,يا عالم يا نسوولين عندي وصفه تخلصكم من الكورونا وترجع بالاقتصاد وبعجله الحياه الى طبيعتها تعالوا نعقد صفقه الفتح العظيم 972522878900 لصفقه الفتح العظيم قصه تتعلق بالامير محمد بن سلمان .,يا عالم يا نسوولين عندي وصفه تخلصكم من الكورونا وترجع بالاقتصاد وبعجله الحياه الى طبيعتها تعالوا نعقد صفقه الفتح العظيم 972522878900 لصفقه الفتح العظيم قصه تتعلق بالامير  PER  .,يا عالم يا نسوولين عند وصف تخلص من كورونا رجع اقتصاد عجل حياه الى طبيعة تعالى عقد صفق فتح عظيم 972522878900 صفق فتح عظيم قص تعلق أمير PER .,False
4779,ARC,"ووفقا لتقرير وكالة الأنباء الصينية ""xinhuanet""، قدمت الصين العلاج بالبلازما ل245 مريضا بفيروس كورونا، يوم 28 فبراير، وأظهرت النتائج تحسن 91 حالة في المؤشرات السريرية والسيطرة على الأعراض","ووفقا لتقرير  ORG  "" MISC ""، قدمت  LOC  العلاج بالبلازما ل245 مريضا بفيروس كورونا، يوم 28 فبراير، وأظهرت النتائج تحسن 91 حالة في المؤشرات السريرية والسيطرة على الأعراض","وفق تقرير ORG "" MISC "" ، قدم LOC علاج بلازما ل 245 مريض فيروس كورونا ، يوم 28 فبراير ، أظهر نتيجة تحسن 91 حالة في مؤشر سريري سيطرة على عرض",True
2235,ARC,الدكتور اسامه حجازي : من يحافظ على الوضوء والصلاة إستحالة ان يصاب بفايروس كورونا - ”سبحان الله“,الدكتور  PER  : من يحافظ على الوضوء والصلاة إستحالة ان يصاب  PER  - ”سبحان الله“,دكتور PER : من حافظ على وضوء صلاة إستحال ان أصاب PER - ” سبحان الله “,False
1239,4IF,أعلنت روسيا اليوم الثلاثاء إطلاق اسم Sputnik V على لقاح فيروس كورونا الجديد الذي سجلته الحكومة الروسية بعدما طوره معهد جاماليا في العاصمة موسكو .. الإعلان عن أول لقاح مضاد ل كورونا في العالم، شكرا_روسيا شكرا_بوتين روسيا,أعلنت  LOC  اليوم الثلاثاء إطلاق اسم  MISC  على لقاح فيروس كورونا الجديد الذي سجلته  ORG  بعدما طوره  LOC  في العاصمة  LOC  .. الإعلان عن أول لقاح مضاد ل كورونا في العالم، شكرا_ LOC  شكرا_بوتين  LOC ,أعلن LOC يوم ثلاثاء إطلاق اسم MISC على لقاح فيروس كورونا جديد الذي سجل ORG بعدما طور LOC في عاصمة LOC . . إعلان عن أول لقاح مضاد ل كورونا في عالم ، شكر _ LOC شكر _ بوتين LOC,True
532,4IF,قدمت دولة الامارات 7965 جرعة جديدة من لقاح كورونا و جارى انتاج المزيد من الجرعات التطعيمية لتوزيعها على كل الشعوب العربية لمكافحة الفيروس.,قدمت دولة الامارات 7965 جرعة جديدة من لقاح كورونا و جارى انتاج المزيد من الجرعات التطعيمية لتوزيعها على كل الشعوب العربية لمكافحة الفيروس.,قدم دولة إمارة 7965 جرعة جديد من لقاح كورونا و جارى إنتاج مزيد من جرعة تطعيمي توزيع على كل شعب عربي مكافحة فيروس .,True
