,Tweet_Text,label
8810,متى يجب عليك لبس الكمامة؟ 👇🏼 #الوقايه_من_كورونا  #كلنا_مسؤول  https://t.co/K0Lj8OuB3p,True
8813,الصحة البحرينيةتعلن خروج 12 شخصًا من الحجر الصحي بعد خلوهم من فيروس #كورونا  #البحرين   https://t.co/GATmcffiIA,True
8816,#منظمة_الصحة_العالمية: من الخطأ الاعتقاد بأن فيروس #كورونا سيختفي في الصيف   #الغد_المشرق  https://t.co/RVUjflDv0P,True
8817,مغادر 624 وافداً من مراكز الحجر الصحي في صعدة بعد إنتهاء مدة الحجر الصحي الإحترازي وتأكد خلوهم من فيروس كورونا,True
8824,هالأيام الفرق بينك وبين اللي معه كورونا، انه هو عمل فحص وإنت لا,False
8826,🔴 وزارة الصحة: تسجيل 263 إصابة جديدة بفيروس كورونا في الجزائر 🔴 وزارة الصحة: ارتفاع إجمالي الحالات المؤكدة إلى 56143حالة  https://t.co/cjNjD3WbVl,True
8828,إنا لله وإنا إليه راجعون ببالغ الحزن و الأسى تنعي إدارة #مستشفى_الفروانية وجميع العامين بها  بوفاة زميلنا من أبطال الصحة          الدكتور جمال حمزة  من قسم الحوادث العامة بمستشفى الفروانية اثر إصابته بفيروس كورونا المستجد رحمه الله وألهم أهله ومحبيه الصبر والسلوان  https://t.co/ohX957XA2l,True
8829,الطبيب الثامن.. وفاة أستاذ جراحة مخ بطب الأزهر بـ #كورونا الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان و يرفع عنا البلاء  https://t.co/1lLi3EvmbB,True
8838,"جونسون: لا مفر من مواجهة البلاد موجة ثانية من ""كورونا""  https://t.co/WWeDLzuXOK",True
8840,الرئاسة الجزائرية تعلن إصابة تبون بفيروس كورونا,True
8841,كشف أطباء ألمان أن المسحات التي تؤخذ من الفم أو الأنف أو البلعوم لا تثبت دائما الإصابة بفيروس #كورونا .. وأوصوا بتحليل عينات أخرى من البراز أو إفرازات الجهاز التنفسي العميقة  https://t.co/HDvdef0uwd #العربية,True
8843,#عاجل متحدث #وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديداً لمعالجة فيروس #كورونا الجديد، واللقاحات لاتزال في مراحل البحث. #كلنا_مسؤول #واس_عام,True
8857,جونسون: لا مفر من موجة ثانية لجائحة كورونا وندرس جميع السيناريوهات.  https://t.co/r4epcNdUV8,True
8864,"هذا هو أخينا عثمان الذي توفي اليوم في المدية إثر إصابته ب:"" #فيروس_كورونا رحمه الله تعالى وأسكنه فسيح جناته وألهم أهله الصبر والسلوان",True
8867,٧ خطوات لحماية نفسك/ي من فيروس #كورونا_الجديد.,True
8868,نمر في حديقة حيوان برونكس في نيويورك نتيجته إيجابية لفيروس كورونا!  أكدت الوكالة الفيدرالية أن سبعة حيوانات في حديقة حيوان برونكس تظهر عليها أعراض الفيروس!  https://t.co/RJ8a7iB8NB,True
8869,وزير الصحة : سنستخدم دواء مستورد لعلاج الحالات المؤكدة بفيروس كورونا #الجزائر  #ريح_في_دارك  #فيروس_كورونا,True
8874,#عاجل | وزارة الصحة الجزائرية تعلن تسجيل 10 وفيات و112 إصابة جديدة بفيروس #كورونا ليبلغ إجمالي الوفيات 777 والإصابات 11031 #الجزائر,True
8879,رئيس الجمهورية عبد المجيد تبون يؤكد تعافيه من فيروس كورونا و يطمئن الجميع على حالته الصحية  https://t.co/t6Zjq7ywJ7,True
8882,#أخبار_شرورة24 #عاجل | #وزارة_الصحة :  ١١ ألف شخص غادروا الحجر الصحي بعد التأكد من خلوهم من #فيروس_كورونا.  #السعودية #كورونا  https://t.co/QVLTA8Ikbp,True
8883,السيد مقتدى الصدر مخاطباً دونالد ترامب أي علاج يصدر منك لا نريده  #كورونا  https://t.co/lzXk1mNQ5o,True
8884,وزارة الصحة: خروج 12 شخصا من الحجر الصحي الاحترازي بعد استكمالهم فترة الـ 14 يوماً وفحصهم للتأكد من خلوهم من فيروس الكورونا  https://t.co/K87QGNppDj,True
8888,رسميًا.. الرئاسة الجزائرية تعلن إصابة #تبون بفيروس #كورونا   https://t.co/oJhgSR3Chb  https://t.co/bspYHnVecj,True
8891,ما هي الحالات التي يجب فيها لبس الكمامة؟  وما هي الطريقة الصحيحة للبسها ؟  #الوقاية_من_كورونا  #كلنا_مسؤول    https://t.co/1Wxcx10GON,True
8906,#الرئاسة_الجزائرية تعلن إصابة الرئيس تبُّون بفيروس #كورونا المستجد  https://t.co/xH9PbG8OvQ #اليمن  https://t.co/wYFptPcEBQ,True
8908,انا لله وانا اليه راجعون وفاة زملينا وصديقنا الدكتور محمد حقيف بعد معاناة  لم تستمر طويلا مع مرض كوفيد 19 نسأل الله أن يتقبله برحمته، و يلهم أهله الصبر.,True
8909,وزارة الصحة : - تسجيل 38 إصابة جديدة ب #فيروس_كورونا. - ارتفاع عدد المصابين ب #كورونا إلى 302. - تسجيل حالتي وفاة جديدتين بكورونا لرجل من تيبازة وامرأة من قسنطينة. - ارتفاع عدد الوفيات بكورونا إلى 21. - 24 حالة تماثلت للشفاء وغادرت المستشفى. #وعينا_يحمينا #ريح_في_دارك,True
8913,"عاجل  منظمة الصحة العالمية: الاعتقاد بأن فيروس #كورونا سيختفي بحلول الصيف ""أمل زائف""  🚨كن مع الحقيقة | إيران بالعربية   https://t.co/1WjBm97VPJ",True
8917,#وزير الصحة يعلن الشروع في معالجة المصابين بفيروس #كورونا بدواء #كلوروكين  #فيروس_كورونا #ريح_في_دارك #Algerie #StayHome #coronavirusalgerie #COVIDー19 #COVID19 #coronavirus #الجزائر,True
8919,🚨بيان من رئاسة الجمهورية يوجّه رئيس الجمهورية #عبد_المجيد_تبون مساء اليوم خطابا إلى الأمة يتعلّق بالوضع الراهن في البلاد   #Teamdz #حاله_الطواري_يا_تبون #ريح_في_داركم #الكورونا #الجزاير #StayAtHome  #Covid19DZ #COVID19France #coronavirusalgerie #فيروس_كورونا #COVID19 #COVID2019  https://t.co/X7lEgBfshx,True
8923,@KSA24 الله يرحم المتوفين بواسع رحمته ويسكنهم فسيح جناته ويلهم أهلهم  وذويهم الصبر والسلوان وإنا لله وإنا إليه راجعون  ،،، #يوم_الجمعة  #كورونا  #وفيات كرونا,True
8930,#عاجل | الجزيرة: وزارة الصحة الجزائرية: تسجيل وفاة جديدة بفيروس كورونا في ولاية المدية ليرتفع عدد الوفيات في #الجزائر إلى 9  #سلامتك_هي_سلامتي  #جريدة_الراية  https://t.co/w5tagDod70,True
8937,تعلن وزارة الصحة عن وفاة مقيم مصاب بمرض كورونا #كوفيد19 يبلغ من العمر ستاً وعشرين عاماً ليبلغ عدد الوفيات من هذا المرض بالسلطنة 14 أربع عشرة وفاة.وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلين الله سبحانه وتعالى أن يلهم أهله وذويه الصبر والسلوان  https://t.co/xliP7SkCdp,True
8938,#الولايات_المتحده 1.7 مليون اصابه بالولايات المتحده ، عندي وصفه تخلصكم من الكورونا خلال ساعه باذن الله ، لقد خصصتم 2.2 ترليون لمكافحه الكورونا ، افتح حساب لي عندكم وحولهم لحسابي ومثلهم معم وادعوني لاحضر مع الوصفه لكي اسلمها لكبار علماء الطب تلفون 972522878900 ناجحه ١٠٠/١٠٠ .,False
8942,أعلنت وزارة الصحة والسكان وإصلاح المستشفيات في الجزائر، عن تسجيل حالة وفاة جديدة بفيروس كورونا المستجد، ليرتفع بذلك العدد إلى ثلاث وفيات.  للمزيد:   https://t.co/j9tIfcmenI  https://t.co/L7OkGCoUzp,True
8944,#عاجل_السعودية متحدث #وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديداً لمعالجة فيروس #كورونا الجديد، واللقاحات لاتزال في مراحل البحث. #كلنا_مسؤول  https://t.co/etodUpeJQD,True
8948,بعد تعافيه من #كورونا.. الرئيس الجزائري عبد المجيد #تبون يلقي كلمة إلى شعبه  https://t.co/sJS6QdX3eo,True
8951,وكالة الأدوية الأوروبية توصي باستعمال #رمديسيفير لعلاج #كورونا   https://t.co/MxTk7NwoQY  #كوفيد_19 #فيروس_كورونا #البيان_القارئ_دائما  https://t.co/IZyQHc8Mrl,True
8955,#عمي_حسان من حراك #وهران في ذمة الله. توفي صبيحة اليوم متأثرا بوباء كورونا بالمستشفى.  إنا لله وإنا إليه راجعون. اللهم اغفر له وارحمه واسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان.  https://t.co/xhCV8pXF6Z,True
8957,مصر..  وزيرة الهجرة تنفي وصول مواطنين مصابين بفيروس كورونا من إيطاليا    https://t.co/siMXWo9APX,True
8958,وين رئيس الحكومة ووزير #لا_داعي_للهلع  وبعد قليل طائرة قادمة من ايران😷😷 #فيروس_كورونا  #كورونا_لبنان  #لبنان_ينتفض  #طرابلس_تنتفض  #لا_ثقة  #انتخابات_نيابية_مبكرة  #سنموت_بعد_قليل  https://t.co/lQuZH3DrFC,False
8960,"#الى_كل_مساحد_العالم_والائمه_والمسلمين عندي وصفه طبيعيه تقضي على الكورونا وتعيد الحياه للمساجد  972522878900 , وصفه ناجحه 1000% , ما انا بساحر ولا دجال ولا كذاب ولا مشعوذ ولا مجنون اسألوا اهل الدكر ان كنتم لا تعامون هنا اهل الذكر هم علماء الطب فليتصلوا ويستفسروا ذلك ٢٤/٢٤ ارد .",False
8961,"🌐الولايات المتحدة تسجّل 35,664 إصابة مؤكدة و 370 حالة وفاة نتيجة فيروس كورونا. 🌐المغرب تُسجل 243 إصابة جديدة بفيروس كورونا. 🌐الأردن تسجل 4 إصابات جديدة بفيروس كورونا. 🌐إصابات كورونا تتجاوز 144 ألفا في جنوب أفريقيا. 🌐الجزائر: 336 إصابة جديدة بفيروس كورونا.  https://t.co/LqOZKrB0BN",True
8965,مجموعة #نصائح تساعدك لحماية نفسك ومن حولك من فيروس #كورونا.  #الوقاية_من_كورونا #السعودية  https://t.co/uOewcyBmWC,True
8969,"نصائح لتجنب انتقال فيروس #كورونا ""#COVID19 "" خلال توصيل و استلام طلبات الطعام من المطعم  #البيان_القارئ_دائما  https://t.co/FPMWvPxo3e",True
8971,#متصدقش ❌❌ وصول مركب من إيطاليا بصورة غير شرعية به مصريين مصابين بفيروس كورونا. ✅✅ وزارة الهجرة: غير صحيح. لم يتم رصد وصول أي مركب هجرة غير شرعية إلى مصر. @moemigegy,True
8977,الرئاسة الجزائرية تعلن إصابة تبون بفيروس كورونا وتوضح  https://t.co/MfXvzOhyod,True
8979,وزارة الصحة: وفاة مواطنة مصابه بمرض فيروس كورونا  وتبلغ من العمر 51عاماً ليصل عدد الوفيات من هذا المرض بالسلطنة إلى 40 وفاة وتتقدم عُمان نيوز إلى ذوي الفقيدة بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهلها وذويه الصبر والسلوان.  https://t.co/mjulZyeiNm,True
8981,لتجنب انتشار فيروس #كورونا والإصابة به يجب اتباع التعليمات التالية: 1- تجنب لمس وجهك بأي حال من الأحوال. (لا تلمس أبداً عينيك أو أنفك أو فمك!) 2 - اغسل يديك بشكل متكرر (كل ساعة) بالماء والصابون أو المطهرات,True
8995,بسبب كورونا رحل الفنان خلف ضيدان والذي وافته المنية هذا اليوم سائلين المولى أن يتغمده بواسع رحمته وأن يلهم ذويه ومحبيه الصبر والسلوان  https://t.co/gRH1DvrwUN,True
9005,أمريكا 🇺🇸  ⭕️ إصابة أنثى نمر في حديقة حيوان في نيويورك بفيروس 🦠#كورونا  https://t.co/BbpezMQ73v,True
9006,فضّلت السلطات الصحية ممثلة بالصحة الوقائية عدم مشاركة النواب الـ 12 المصابين بكورونا في اجتماعات اللجان البرلمانية وجلسات المجلس إلى حين التأكد من خلوهم من الفيروس  https://t.co/MH7tHyX6tm,True
9011,🔴 اخر احصائية لفيروس #كورونا في الجزائر🇩🇿:  🔺تسجيل 57اصابة مؤكدة في 24 ساعة الأخيرة ليرتفع اجمالي الاصابات الى511 إصابة.  🔺ارتفاع عدد الوفيات الى 31 وفاة بعد تسجيل حالتي وفاة جديدتين.  لا تستهزءوا التزموا بالحجر المنزلي لسلامتكم و سلامة احباءكم.  #الجزائر  #Covid_19,True
9016,لحماية نفسك والأخرين من فيروس كورونا المستجد (nCoV-2019) #اغسل_يديك #coronavirus  #COVID2019  https://t.co/4VFJgheaqR,True
9023,مغادرة لنجات الصيد الكويتية وذلك بعد اتمام مدة الحجر الصحي حيث تم فحصهم والتأكد من خلوهم من فايروس #كورونا من قبل #وزارة_الصحة #حظر_التجوال #حظر_تجول #كورونا_في_الكويت #كورونا_الكويت  https://t.co/khOgQWzsLb,True
9026,#عاجل| الجزيرة| شركة #موديرنا تعلن أن لقاحها لعلاج #كورونا أظهر فعالية بنسبة 95%  #جريدة_الراية #سلامتك_هي_سلامتي  https://t.co/7Geimm0zDD,True
9028,للتأكد من عدم حمل يديك لأي عدوى يجب ألا تقل مدة غسل اليدين عن ٢٠ ثانية بالمطهر الذي يحتوي على كحول ولا تقل عن ٤٠ ثانية عند غسلها بالماء والصابون.   #فيروس_كورونا #الوقاية #المستشفى_السعودي_الألماني #صحتك_أولًا  https://t.co/ACcUfaBXHO,True
9031,جونسون: لا مفر من موجة ثانية من فيروس كورونا وقد نفرض قيودا جديدة -  https://t.co/M8Mw2vXWV3,True
9035,"منظمة الصحة العالمية: الاعتقاد بأن فايروس كورونا سيختفي بحلول الصيف ""أمل زائف""",True
9039,عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: - اغسل يديك وعقمها باستمرار.  - ابتعد عن أماكن التجمعات.  - لا تقترب من أحد واجعل مسافة لا تقل عن مترين.   #وزارة_التعليم #إدارة_تعليم_الطائف #كلنا_مسؤول  #كورونا  https://t.co/DHbz4Rdcqa,True
9047,صباح الابتسامة رغم كل شيء #فيروس_كورونا  #كورونا_لبنان  #لبنان_ينتفض  #طرابلس_تنتفض  #لا_ثقة  #انتخابات_نيابية_مبكرة  #لا_داعي_للهلع  #سنموت_بعد_قليل  https://t.co/vYzS0vT4ca,False
9058,الرئيس الجزائري عبد المجيد #تبون مصاب بـ #فيروس_كورونا  #الجزائر,True
9060,وزارة الصحة تطلب من النواب المصابين بـ ⁧فيروس كورونا⁩ عدم حضور اجتماع اللجان إلا بعد التأكد من خلوهم من الفيروس  https://t.co/uPYhuMriHi,True
9062,متى يجب عليك غسل اليدين لـ #الوقايه_من_كورونا .. ... #كورونا_الجديد #كورونا #دليل_المنطقة_الشرقية  https://t.co/0sPIftaYaO,True
9067,ما في جردة نعملت لنعرف قديش بعد معنا مصاري وناطرن يعطوك الجردة لعدد المصابين ب #كورونا #وين_الجرده  #لا_داعي_للهلع #سنموت_بعد_قليل  #لبنان,False
9075,اول  وفاة تسجل في السلطنة. نسأل الله أن يتغمده بواسع رحمته ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان على فراقه. 💔 ولا حول ولا قوة الا بالله العلي العظيم. #خليك_في_البيت #عُمان #كورونا #كوفيد_19  https://t.co/ufFDpApBTH,True
9076,تعلن وزارة الصحة عن وفاة مواطن مصاب بمرض كورونا #كوفيد_١٩ يبلغ من العمر ثمانين عاماً ليبلغ عدد الوفيات بالسلطنة إحدى وعشرين وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله وذويه الصبر والسلوان. إنا لله وإنا إليه راجعون. #شبكة_عمان  https://t.co/FXcBQIljen,True
9078,نتباعد اليوم لنجتمع غداً بأمان #كلنا_مسؤول في مواجهة فيروس كورونا الجديد. عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: -احرص على ارتداء الكمامة القماشيّة. -اغسل يديك وعقمها باستمرار. -ابتعد عن أماكن التجمعات -لا تقترب من أحد واجعل مسافة لا تقل عن مترين #الوقاية_من_كورونا  https://t.co/A0gkF4sETk,True
9082,⭐️هل يجب غسل اليدين وتعقيمها دائمًا؟ 🔰نعم ...  وذلك حماية لنفسك ولعائلتك من الإصابة بــ #فيروس_كورونا   🔰وتغسل اليدين لمدة 20 ثانية على الأقل، وبالأخص عند: تنظيف #الانف #العطس أو السعال استخدام المرحاض قبل تحضير وتناول #الطعام وبعده. #كورونا_السعوديه #ملتزمون_ياوطن @dnp2001,True
9088,وزيرة الهجرة تنفي وصول أي مركب من إيطاليا بصورة غير شرعية الى محافظة كفر الشيخ تنقل مصريين مصابين بفيروس كورونا المستجد,True
9089,"😢😢😢😢😢 عاجل: منظمة الصحة العالمية: الاعتقاد بأن فيروس كورونا سيختفي بحلول الصيف ""أمل زائف""  - عبر تطبيق نبض @NabdApp   https://t.co/Ydgvio3QoR",True
9092,ينعى رئيس وأعضاء مجلس إدارة #جمعية_الجهراء التعاونية وكافة العاملين فيها  بوفاة الزميل العزيز / أحمد نجيب (أبوغسان) موظف قسم الصيانة والذي وافته المنيه متأثراً بإصابته بفيروس #كورونا سائلين الله العلي القدير ان يتغمد الفقيد بواسع رحمته ، ويلهم اهله وذويه الصبر والسلون  https://t.co/AamPo71aJz,True
9096,@hasanhamzehh وخدلك هالخبر ليزيد الطين بلة منظمة الصحة العالمية: من الخطأ الاعتقاد بأن فيروس #كورونا سيختفي خلال فصل الصيف كما لو كان مجرد إنفلونزا,True
9098,#المفوضية_الأوروبية تسمح باستخدام #عقار_رمديسيفير المضاد للفيروسات لمعالجة #مرضى_كوفيد_19  https://t.co/it4PIw1tzo,True
9100,وفاة اللاعب الدولي العراقي احمد راضي بعد معاناة من مرض الكورونا الله يغغر له ويرحمه ويسكنه فسيح جناته ويلهم ذويه ومحبيه الصبر والسلوان وانا لله وانا اليه لا راجعون ⁦🇮🇶⁩⁦🇮🇶⁩⁦🇮🇶⁩⁦🇮🇶⁩⁦🇮🇶⁩⁦🇮🇶⁩⁦🇮🇶⁩⁦🇮🇶⁩  https://t.co/R9D7wIl6IO,True
9113,#السعودية اصبحت مصدر الخطر الأول ل  الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان انا لله وانا اليه راجعون البقاء لله وحده#فيروس_كورونا  https://t.co/Yr0yiGSVKr,True
9117,متى يجب عليك لبس الكمامة؟ 1/ اذا كنت تشكو من عطاس وكحة  2/ تعتني بشخص مصاب #كورونا #الوقايه_من_كورونا @twaslalrss  https://t.co/1kvUCCZHYY,True
9126,لست بحاجة لأن تكون مختصا في أمراض العدوى لتعلم أن افضل وسيلة لحماية نفسك وأهلك  ووطنك من الإصابة بفايروس #كورونا هي اتباع الإرشادات الصادرة من الجهات المختصة ، لا تخرج الا لضرورة ، التباعد الاجتماعي ، لبس الكمامة وقت الخروج ، عدم لمس الفم او الأنف ، غسل اليدين جيدا دائما #اركدو,True
9127,"انتقلت لها العدوى عن طريق أحد الحراس ... إصابة أنثى نمر تدعى ""نادية"" في حديقة حيوان في نيويورك بفيروس ""كورونا""  https://t.co/vVBht8uYcS",True
9131,توصيات لحماية نفسك بإذن الله من #كورونا  https://t.co/T4whnmhzcp,True
9132,#الجزائر || أعلنت يوم الأحد عن تسجيل 18 حالة وفاة جديدة بفيروس #كورونا المستجد، بينما ارتفع عدد الإصابات المؤكدة إلى 1914 حالة، وبلغ إجمالي حالات الشفاء 591 حالة.  https://t.co/LWwuzMCsKE,True
9133,فرق بينك وبين اللي معه #كورونا، انه هو عمل #فحص وإنت لا.,False
9135,لتجنب عدوا فيروس كورونا 1-يجب المحافظة على النظافة الشخصية 2-غسل اليدين بالماء الساخن والصابون لمدة لاتقل عن 40 ثاني 3-تجنب ملامسة العينين والانف والفم باليد 4-تجنب المصافحة باليد والاحضان والاكتفاء بافشاء السلام 5-عند الخروج من المنزل يجب ارتداء الكمامة والجونتي لليد ودمتم بخير  https://t.co/iKVvGjHKFg,True
9137,تعلن #وزارة_الصحة عن وفاة مواطن مصاب بمرض كورونا #كوفيد١٩ ويبلغ من العمر ٧٠ عاماً ليبلغ عدد الوفيات من هذا المرض #بالسلطنة ثمان وعشرين (٢٨) وفاة. وتتقدم وزارة الصحة إلى ذوي الفقيد بخالص العزاء والمواساة سائلة الله سبحانه أن يلهم أهله  وذويه الصبر والسلوان.  #شبكة_عمان  https://t.co/hXuvjO7PeQ,True
9139,"Tiger at New York's Bronx Zoo tests positive for #coronavirus  أعلنت حديقة حيوان برونكس بمدينة نيويورك اصابة أنثى النمر ""ناديا"" ٤ سنوات ب #فيروس_كورونا 😰  https://t.co/G5qZXNSHLx",True
9143,#عمان_لايف| ارتفاع وفيات كورونا بالسلطنة الى 43 حالة  . تعلن وزارة الصحة عن وفاة مواطن مصاب بمرض كورونا ويبلغ من العمر 44 عاماً ليبلغ عدد الوفيات من هذا المرض بالسلطنة ثلاث وأربعين (43) ، سائلين الله سبحانه أن يلهم أهله  وذويه الصبر والسلوان  https://t.co/zZU85Oq42a,True
9147,🔴 عاجل [الحصيلة النهائية]  تسجيل 132 إصابة جديدة بفيروس كورونا في الجزائر ارتفاع العدد الاجمالي للاصابات إلى 3649  تسجيل 05 وفيات جديدة ارتفاع العدد الاجمالي للوفيات إلى 437   تسجيل 93 حالة شفاء  ارتفاع العدد الاجمالي لحاالت الشفاء إلى 1651,True
9150,الرئاسة الجزائرية :  إصابة الرئيس الجزائري عبد المجيد #تبون بفيروس #كورونا المستجد.  https://t.co/ooV5sPtNMD,True
9152,#الوقايه_من_كورونا عند الخروج من المنزل عليك اتباع سبل الوقاية الصحيحة: - اغسل يديك وعقمها باستمرار.  - ابتعد عن أماكن التجمعات.  - لا تقترب من أحد واجعل مسافة لا تقل عن مترين.  وتذكر دائمًا أن كبار السن، وأصحاب الأمراض المزمنة هم الأكثر عرضة للفيروس.. ساهم بحمايتهم.  https://t.co/d78zC7zv2J,True
9156,متى يجب عليك استخدام الكمامة؟ #فيروس_كورونا #corona #خليك بالبيت   https://t.co/G6RF2OaWde,True
9157,وزارة الصحة 🔴تسجيل  146 إصابة جديدة بفيروس كورونا في الجزائر 🔴6 وفيات جديدة جراء الإصابة بالوباء 🔴109 حالات شفاء جديدة,True
9159,"نصائح وإرشادات وقائية من وزارة الصحة لتجنب ""#كورونا"":   - تجنب الاتصال المباشر مع أي شخص تظهر عليه أعراض أمراض الجهاز التنفسي مثل السعال والعطس.  - غسل اليدين بالماء والصابون بانتظام.  - تغطية الفم والأنف عند السعال. #رؤيا_الاخباري  التفاصيل:  https://t.co/Gb1w8p5sfn  https://t.co/cdBHD8pix4",True
9160,"الرئاسة الجزائرية تعلن إصابة الرئيس عبد المجيد تبون بفيروس ""كورونا""  https://t.co/m3QSpgsuUy  https://t.co/U2A0DRvGHF",True
9161,#التحربه_خير_برهان وصفه طبيعيه تخلص العالم من الكورونا خلال ياعه تعالوا جربوها امام كبار علماء الطب وصفه طبيعيه غير مركبه وليست كيماويه ولا بيولوجيه تقضي على الفيروس قضاء مبينا ، مجربه على البشر وعلى الحيوان ليست سحريه 972522878900 فليسالني عنها كبار علماء الطب وصفه لا مثيل لها .,False
9166,الفرق الوحيد بينك وبين المصاب بالكورونا ، انه هو عمل فحص وانت لا 😁 #كورونا #كورونا_لبنان,False
9170,#لتبقى تقدم عددًا من النصائح لتجنب عدوى الإصابة بفايروس كورونا المستجد . #الوقاية_من_كورونا #لتبقى_صحتنا #كلنا_مسؤول  #واس_عام  https://t.co/StjLWw5DqC,True
9203,اكدت الدكتوره بجامعة يونيفرستى كوليدج لندن ساره بيل يجب غسل اليدين بالماء والصابون لمدة 20 ثانيه فى جميع الاحوال لاتقل عن 6 مرات يوميا لانها من افضل الطرق لمنع العدوى من فيروس كورونا خاصة فى اعقاب تنظيف الانف او العطس او السعال ويجب التعود على هذه العاده قبل وبعد الخروج من المنزل,True
9204,#الكويت || أهم الإرشادات وطرق الوقاية الصحية لتجنب فيروس كورونا المستجد . #فيروس_كورونا  #كورونا    https://t.co/lSmL60Ni2f,True
9205,اجراء مهم لحماية نفسك وحماية عائلتك 👇 #خليك_بالبيت #كورونا,True
9210,يلي ناوي يعمل شي يعمله بال 2020 لأن شكلو ما في2021 #كورونا_لبنان #فيروس_كورونا #لا_داعي_للهلع #سنموت_بعد_قليل,False
9214,وزيرة الهجرة تنفي وصول مركب من إيطاليا إلى كفر الشيخ بصورة غير شرعية ينقل مصريين مصابين بفروس كورونا المستجد. اتقوا الله ولا تروجوا شائعات. #كورونا,True
9216,#عاجل 🔴  متحدث وزارة الصحة:   عدد 11 ألف شخص غادروا الحجر الصحي بعد التأكد من خلوهم من فيروس كورونا.  https://t.co/HPP71IOwKH,True
9217,#كورونا — المفوضية الأوروبية تسمح باستخدام عقار رمديسيفير لمعالجة المصابين بكورونا,True
9218,وزير الصحة: الحجر الإلزامي للمسافرين العائدين 14 يوماً  - 500 عينة عشوائية يوميًا عند وصول العائدين للتأكد من صحة شهادات خلوهم من الفيروس  #المرحله_الثالثه #مجلس_الوزراء #الحظر_الجزيي #عاجل   https://t.co/oDxC1xRtpI,True
9223,الرئيس #تبون يعلن تعافيه من فيروس #كورونا و انه سيعود الى أرض الوطن في غضون 3 أسابيع #الجزائر  https://t.co/G5enRT7N5t,True
9224,منظمة الصحة العالمية: من الخطأ الاعتقاد بأن فيروس كورونا سيختفي خلال فصل الصيف كما لو كان مجرد إنفلونزا #COVIDー19,True
9234,بالفيديو.. أشياء يجب فعلها يوميًا لحماية نفسك وأسرتك من فيروس كورونا  https://t.co/DQdUvCmd7H,True
9237,قالت شبكة CNN الامريكية إن نمر يبلغ من العمر 4 سنوات فى حديقة حيوان برونكس فى نيويورك جاءت نتيجة اختباره للإصابة بفيروس كورونا إيجابية وقالت CNN أنه أول نمر تعلن إصابته بفيروس كورونا الذى عادة ما ينتقل بين البشر، وذلك وفقا للمختبرات الوطنية للخدمات البيطرية التابعة لوزارة الزراعة  https://t.co/ZVbgWGhL2S,True
9238,الفرق بينك وبين اللي معه كورونا إنه هو عمل فحص وإنت لأ,False
9240,#دراسه_اجريتها  الصينيين اي حيوان قبالهم ياكلونه  الهنود اي حيوان قبالهم يعبدونه  العرب اي حيوان قبالهم ينتخبونه😂  #كورونا_في_الكويت  #كورونا,False
9247,🔴 تسجيل 413 إصابة جديدة بفيروس كورونا في الجزائر  https://t.co/iTB34FQF3v,True
9248,متحدث #وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديداً لمعالجة فيروس #كورونا الجديد، واللقاحات لاتزال في مراحل البحث.  😞😞  #كلنا_مسؤول,True
9249,#الوضوح_بتفاصيله لتجنب الإصابة ب #فيروس_كورونا والحامي الله الله لايريك مكروه أحرص علي ترك مسافةبينك وبين من تخالط البقاء بالمنزل وعدم الخروج الا للضرورة إرتداء الكمام في حال الخروج من المنزل غسل الأيدي بإستمرار وتعقيمها تغطية الفم والأنف اثناء السعال تعقيم وتطهيرالأسطح بالمكان  https://t.co/SqorFxesqv,True
9251,في الصين  أي حيوان يلقاوه ياكلوه..  في الهند أي حيوان يلقاوه يعبدوه..   العرب أي حيوان يلقاوه ينتخبوه.. #كورونا  #Algerie,False
9258,9 أمور ينبغي تطبيقها لحماية نفسك وعائلتك من فيروس كورونا  https://t.co/emjVANoJqG  https://t.co/bL8T3yWJqB,True
9267,وزارة الصحة : @OmaniMOH  تسجل حالة الوفاة السادسة  لوافد مصاب بمرض كورونا (كوفيد 19 ) ويبلغ من العمر 76 عاماً. تغمد الله الفقيد بواسع رحمته وأسكنه فسيح جناته ونسأل الله العلي القدير أن يلهم أهله الصبر والسلوان💔🙏🏻.  #خليكم_في_البيت,True
9269,#عين_اليمن  عاجل: الرئاسة الجزائرية تؤكد إصابة الرئيس عبد المجيد تبون بفيروس كورونا,True
