,Unnamed: 0,origin,tweet_text,label,tweet_text_NER
4652,4652,ARC,*مهم مهم مهم !!* فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بال حة والم الحنجرة فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة .كرونا_في_الكويت,False,*مهم مهم مهم !!* فايروس كورونا قبل لايوصل الى الرئة يبقى في الحنجرة أربعة أيام وفي هذا الوقت يبدأ الشخص بال حة والم الحنجرة فاذا شرب ماءا كثيرا وغرغرة بالماء والملح او الخل يقضي على الفايروس انشر هذه المعلومات لانه يمكنك ان تنقذ احدا بهذه المعلومة .كرونا_في_الكويت
4653,4653,4IF,لقاحات من المرجح أنها ستنزل السوق خلال 18 شهر أو أقل من بداية كل مراحل التجارب السريرية لن يكتمل فيها تتعب المشاركين لمدة سنوات لمعرفة عما إذا كان هناك مضاعفات بالتحديد هذا ما ذكره جوكر الصحة العامة و الممول الأول لمنظمة الصحة غيتس,False,لقاحات من المرجح أنها ستنزل السوق خلال 18 شهر أو أقل من بداية كل مراحل التجارب السريرية لن يكتمل فيها تتعب المشاركين لمدة سنوات لمعرفة عما إذا كان هناك مضاعفات بالتحديد هذا ما ذكره جوكر الصحة العامة و الممول الأول لمنظمة الصحة  PER 
4654,4654,ARC,رئيس كوريا الشمالية فايروس كورونا لن ينتشر في بلادي وسيتم إعدام أي شخص يصاب به فيروس_كورونا_الجديد,False,رئيس  LOC   LOC  لن ينتشر في بلادي وسيتم إعدام أي شخص يصاب به فيروس_كورونا_الجديد
4655,4655,ARC,«الصحة»: البضائع والطرود القادمة من الصين لاتنشر كورونا,True,«الصحة»: البضائع والطرود القادمة من  LOC  لاتنشر كورونا
4656,4656,MFH,لو عارف هيك كنت جيت ع لبنان قبل الصين كورونا سنموت_بعد_قليل لا_داعي_للهلع,False,لو عارف هيك كنت جيت ع  LOC  قبل الصين كورونا سنموت_بعد_قليل لا_داعي_للهلع
4657,4657,MFH,متحدث وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديدا لمعالجة فيروس كورونا الجديد، واللقاحات لاتزال في مراحل البحث ، كما قال لا نريد قلق وتوتر مفرط، ولا نريد تهاون وتساهل مفرط، التوازن يسير ومهم. كلنا_مسؤول,True,متحدث وزارة_الصحة: حتى اليوم، لا يوجد علاج مخصص موجه معتمد تحديدا لمعالجة فيروس كورونا الجديد، واللقاحات لاتزال في مراحل البحث ، كما قال لا نريد قلق وتوتر مفرط، ولا نريد تهاون وتساهل مفرط، التوازن يسير ومهم. كلنا_مسؤول
4658,4658,4IF,مع_الحكيم  .. بيجين تعلن نجاح أول اختبار لقاح لفيروس كورونا على القرود,True,مع PER   ..  PER  تعلن نجاح أول اختبار لقاح  MISC  على القرود
4659,4659,4IF,خذ العلم عن لقاح_كورونا .. هل اخذ اللقاح تعني الأصابة؟ لتعرف الجواب تابعنا عبر الانستقرام..,True,خذ العلم عن لقاح_كورونا .. هل اخذ اللقاح تعني الأصابة؟ لتعرف الجواب تابعنا عبر الانستقرام..
4660,4660,ARC,(الحمد لله الي اكتشف المصل كو كافر لان اكو جماعه قالو هسه واحد كافر يكتشف المصل والمسلمين يدعون على الكافر) أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة وزيرة الصحة المصرية الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته 100 %,False,(الحمد لله الي اكتشف المصل كو كافر لان اكو جماعه قالو هسه واحد كافر يكتشف المصل  PER  يدعون على الكافر) أعلنت  LOC  رسميا ومنذ ساعات قليلة عن نجاح المصل المصرى التى قدمته الدكتورة هالة  ORG  الى وزارة الصحة  LOC ية لعلاج فيروس كورونا والذي أثبت فاعليته 100 %
4661,4661,4IF,أظهرت النتائج الأولية أن جرعتين من لقاح فيروس كورونا موديرنا أنتجتا إستجابة مناعية قوية لدى المشاركين المسنين,True,أظهرت النتائج الأولية أن جرعتين من لقاح فيروس كورونا  MISC  أنتجتا إستجابة مناعية قوية لدى المشاركين المسنين
4662,4662,ARC,فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك..!!,False,فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه  PER  به في التسعينات..وقاعدين الوزرا عكراسي بلاستيك..!!
4663,4663,MFH,انا لله وانا اليه راجعون لله ما أعطى وله ما أخذ وكل شي عنده بمقدار انتقل إلى رحمة الله ( حمود الشهاب ) من أبناء الجالية_السورية_في_الكويت بسبب فيروس كورونا نسأل الله ان يغفرله ويرحمه ويسكنه فسيح جناته وان يلهم أهله وذويه الصبر والسلوان,True,انا لله وانا اليه راجعون لله ما أعطى وله ما أخذ وكل شي عنده بمقدار انتقل إلى رحمة الله (  PER  ) من أبناء الجالية_السورية_في LOC  بسبب فيروس كورونا نسأل الله ان يغفرله ويرحمه ويسكنه فسيح جناته وان يلهم أهله وذويه الصبر والسلوان
4664,4664,ARC,الصين تفتتح المستشفى الجديد لمواجهة فيروس_كورونا والذي تم بناءه خلال 7 أيام,True, LOC  تفتتح المستشفى الجديد لمواجهة فيروس_كورونا والذي تم بناءه خلال 7 أيام
4665,4665,ARC,كورونا.. إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك ريح,False,كورونا.. إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من  LOC  إلى  LOC  (  LOC  ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك ريح
4666,4666,4IF,الصحة تعلن عن تسجيل (205) حالة إصابة جديدة بفيروس كورونا الجديد(كوفيد19) وأول حالة وفاة لمقيم في المدينة المنورة.,True,الصحة تعلن عن تسجيل (205) حالة إصابة جديدة بفيروس كورونا الجديد(كوفيد19) وأول حالة وفاة لمقيم في  LOC .
4667,4667,ARC,خير عاجل.. منذ قليل. أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء,False,خير عاجل.. منذ قليل. أعلنت  LOC  رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة  PER  الى وزارة الصحة  LOC ية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100 % على اكثر من 7 حالات تم شفائهم، لتعلن  LOC  أن العلماء
4668,4668,4IF,عاجل | شركة مودرنا الأمريكية: إنتاج الدفعة الأولى من لقاح فيروس كورونا في يوليو تموز المقبل بهدف الوصول إلى مليار جرعة,True,عاجل |  ORG : إنتاج الدفعة الأولى من لقاح فيروس كورونا في يوليو تموز المقبل بهدف الوصول إلى مليار جرعة
4669,4669,ARC,وسائل إعلام إيطالية إصابة البابا_فرنسيس واثنين من مساعديه بفيروس كورونا ايطاليا للخبر_مصدر,False,وسائل  MISC  إصابة البابا_فرنسيس واثنين من مساعديه بفيروس  LOC  للخبر_مصدر
4670,4670,MFH,نصائح مهمة لأعضاء فزعه لتجنب مرض فيروس كورونا: اغسل يديك جيدا لمدة 20 ثانية على الأقل، واستخدم مطهر الأيدي تجنب لمس عينيك وأنفك وفمك غط فمك وأنفك بمنديل عند السعال أو العطاس تجنب الاقتراب كثيرا من الناس تجنب الحيوانات الحية أو الميتة,True,نصائح مهمة لأعضاء فزعه لتجنب مرض فيروس كورونا: اغسل يديك جيدا لمدة 20 ثانية على الأقل، واستخدم مطهر الأيدي تجنب لمس عينيك وأنفك وفمك غط فمك وأنفك بمنديل عند السعال أو العطاس تجنب الاقتراب كثيرا من الناس تجنب الحيوانات الحية أو الميتة
4671,4671,4IF,(طبعا لان اللقاح بيقطع عنكم نافورة الفلوس واللعب باعصاب العالم صدق انكم (منظمة النصب العالميه ) وعناد فيكم مصدقين الروس قناة الإخبارية- فيديو | منظمة_الصحة_العالمية تشكك في اللقاح الروسي ضد كورونا الإخبارية - عبر تطبيق نبض,True,(طبعا لان اللقاح بيقطع عنكم نافورة الفلوس واللعب باعصاب العالم صدق انكم (منظمة النصب العالميه ) وعناد فيكم مصدقين الروس قناة الإخبارية- فيديو |  ORG  تشكك في اللقاح الروسي ضد  LOC  - عبر تطبيق نبض
4672,4672,ARC,الشعب الصيني العظيم سينتصر على فيروس_كورونا ففي خلال عشرة أيام فقط تم بناء مستشفى يتسع لألف سرير والآخر يتم تشييده.شارك في البناء 7 الاف شخص. هذه رسالة للعالم وكلنا ثقة في الحكومة الصينيةلمعالجة الأزمة بإحترافية.أعمل وزملائي الصينين على مدار الساعة للمساعدة,True,الشعب الصيني العظيم سينتصر على فيروس_كورونا ففي خلال عشرة أيام فقط تم بناء مستشفى يتسع لألف سرير والآخر يتم تشييده.شارك في البناء 7 الاف شخص. هذه رسالة للعالم وكلنا ثقة في  ORG لمعالجة الأزمة بإحترافية.أعمل  PER  على مدار الساعة للمساعدة
4673,4673,ARC,"الصحة العالمية تجيب على سؤال: ""الشلولو""- الأكلة المصرية- هل تقضي على فيروس كورونا؟ الإمارات_بعيون_عربية كورونا_مصر كورونا_الجديد كرونا",True,"الصحة العالمية تجيب على سؤال: ""الشلولو""- الأكلة المصرية- هل تقضي على فيروس كورونا؟ الإمارات_بعيون_عربية كورونا_مصر كورونا_الجديد  PER "
4674,4674,ARC,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في مستشفى شمال ويلز لتحية ووداع جثمان زميلهم الطبيب الليبي ""الصادق الهوش"" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه",True,"في مشهد مهيب تقشعر له الأبدان.. خرج العاملون في  LOC  لتحية ووداع جثمان زميلهم الطبيب الليبي "" PER "" الذي وافته المنية يوم أمس الاثنين، بعد إصابته بفيروس كورونا المستجد أثناء تأديته لواجبه في انقاذ أرواح المرضى بالمستشفى. اللهم اغفر له وارحمه"
4675,4675,ARC,جسر_الملك_فهد أخبار جيدة *كورونا* فيروس أوهان يمكن معالجته بماء الثوم المغلي، طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقة خذ 8 فصوص ثوم كبيرة واهرسها.اضف 7 كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. ستشعر بالتحسن والشفاء,False,جسر_الملك_فهد أخبار جيدة *كورونا* فيروس أوهان يمكن معالجته بماء الثوم المغلي، طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها -الطريقة خذ 8 فصوص ثوم كبيرة واهرسها.اضف 7 كؤوس ماء ثم أغلى الخليط.. كل الثوم واشرب من الماء المغلي. ستشعر بالتحسن والشفاء
4676,4676,MFH,الفرق بينك وبين اللي معه كورونا، انو هو عمل فحص وانت لأ..,False,الفرق بينك وبين اللي معه كورونا، انو هو عمل فحص وانت لأ..
4677,4677,4IF,منذ لحظة الإعلان عن لقاح سبوتنيك الجاهز، حامت شكوك حول اللقاح من جنيف إلى برلين وصولا إلى واشنطن.. روسيا تباغت العالم بالإعلان عن أول لقاح ل كورونا يثير الجدل في الأوساط العلمية الغربية العربية,True,منذ لحظة الإعلان عن لقاح  ORG  الجاهز، حامت شكوك حول اللقاح من  ORG  إلى  LOC  وصولا إلى  LOC ..  LOC  تباغت العالم بالإعلان عن أول لقاح  MISC  يثير الجدل في الأوساط العلمية الغربية العربية
4678,4678,ARC,بداخلي_شي_يقول وزارة_الصحة لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا الطالب السعودي:,False,بداخلي_شي_يقول وزارة_الصحة  LOC  تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا الطالب السعودي:
4679,4679,MFH,في سابقة جديدة، نمر في حديقة حيوان برونكس في نيويورك يصاب ب فيروس_كورونا انتقالا من حارسه المصاب سابقا! هذه اول حالة مثبته لانتقال المرض من انسان لحيوان.,True,في سابقة جديدة، نمر في حديقة حيوان  LOC  في  ORG  يصاب ب فيروس_كورونا انتقالا من حارسه المصاب سابقا! هذه اول حالة مثبته لانتقال المرض من انسان لحيوان.
4680,4680,MFH,ويلات «كورونا» تصل الى غابات الأمازون.. القبائل الأصلية مهددة بالفناء!,True,ويلات «كورونا» تصل الى غابات  LOC .. القبائل الأصلية مهددة بالفناء!
4681,4681,MFH,إذ Corona قبل ما تفقدونا كورونا سنموت_بعد_قليل لبنان,False,إذ Corona قبل ما تفقدونا كورونا سنموت_بعد_قليل  LOC 
4682,4682,MFH,جائحة كورونا ( كوفيد 19 ) يغيب نجم كرة القدم العراقية ( احمد راضي ) متأثرا بمضاعفات الإصابة بالفيروس في أحد مستشفيات بغداد . إنا لله وإنا إليه راجعون ولا حول ولا قوة إلا بالله العلي العظيم الله يرحمه ويسكنه فسيح جناته ويلهم أهله واحبابه الصبر والسلوان.,True,جائحة كورونا ( كوفيد 19 ) يغيب نجم كرة القدم العراقية ( احمد راضي ) متأثرا بمضاعفات الإصابة بالفيروس في أحد مستشفيات  LOC  . إنا لله وإنا إليه راجعون ولا حول ولا قوة إلا بالله العلي العظيم الله يرحمه ويسكنه فسيح جناته ويلهم أهله واحبابه الصبر والسلوان.
4683,4683,ARC,"""عيون_الظلام"".. هل تنبأت رواية أميركية ب فيروس_كورونا قبل 39 عاما؟ ملحق كورونا",False,"""عيون_الظلام"".. هل تنبأت رواية أميركية ب فيروس_كورونا قبل 39 عاما؟ ملحق كورونا"
4684,4684,ARC,من أجل الصين نصلي صورة مسربة من مدينة ووهان في الصين تظهر حجم الناس الذي تنهار في الشوارع بسبب فيروس_كورونا,False,من أجل  LOC  نصلي صورة مسربة من مدينة  LOC  في  LOC  تظهر حجم الناس الذي تنهار في الشوارع بسبب فيروس_كورونا
4685,4685,ARC,إلتقطت هذه الصورة صباح اليوم الاحد لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك ريح ?? كورونا,False,إلتقطت هذه الصورة صباح اليوم الاحد لطائرة الخطوط الاماراتية مقلعه من  LOC  إلى  LOC  (  LOC  ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك ريح ?? كورونا
4686,4686,ARC,عاجل: عدة صحف تؤكد اصابة باولو_ديبالا بفيروس كورونا,False,عاجل: عدة صحف تؤكد اصابة باولو_ديبالا بفيروس كورونا
4687,4687,MFH,قنبلة على المباشر مباشرة من البيت_الأبيض لم ينتبهوا للكاميرا!! مقطع مسرب لفريق عمل ترامب يتكلمون عن كورونا_فيروس بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!!,False,قنبلة على المباشر مباشرة من البيت_الأبيض لم ينتبهوا للكاميرا!! مقطع مسرب لفريق عمل  PER  يتكلمون عن  PER  بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث. ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!!
4688,4688,ARC,الاقلاع عن التدخين هو سلاحك في الحرب ضد فيروس_كورونا.. فحافظ على صحتك قدر ما تستطيع. وابتعد عن كل ما يضرك وعليك بحسن التغذية والرياضة الكورونا_والتدخين_دونتمكس فيروس_كورونا_المستجد الكورونا,True,الاقلاع عن التدخين هو سلاحك في الحرب ضد فيروس_كورونا.. فحافظ على صحتك قدر ما تستطيع. وابتعد عن كل ما يضرك وعليك بحسن التغذية والرياضة الكورونا_والتدخين_دونتمكس فيروس_كورونا_المستجد الكورونا
4689,4689,ARC,لافتة بمدينة شيكاغو تحمل تعاليم النبي محمد للتعامل مع جائحة كورونا احمى_نفسك_احمى_بلدك كورونا كورونا_الجديد فيروس_كورونا,True,لافتة بمدينة  LOC  تحمل تعاليم  PER  للتعامل مع جائحة كورونا احمى_نفسك_احمى_بلدك  LOC _الجديد فيروس_كورونا
4690,4690,ARC,المقاول الأرعن ترمب يعلن عن اكتشاف شركة أمريكية طبية أسمها روش ROCHE علاج (لقاح) لفيروس كورونا سوف يصرف للمواطن الأمريكي عبر التموين مع لحم الخنزير المقدد! واشنطن أمريكا كوفيد19,False,المقاول الأرعن ترمب يعلن عن اكتشاف  ORG  طبية أسمها  PER   MISC  علاج (لقاح)  MISC  سوف يصرف للمواطن الأمريكي عبر التموين مع لحم الخنزير المقدد!  LOC   LOC د19
4691,4691,ARC,كورونا.. إلتقطت هذه الصورة صباح اليوم لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه.. ويايمني مايهزك ريح اليمن,False,كورونا.. إلتقطت هذه الصورة صباح اليوم لطائرة الخطوط الاماراتية مقلعه من  LOC  إلى  LOC  (  LOC  ) وعلى متنها راكب واحد فقط يحمل الجنسية  LOC يه رايح يشتري بضاعه عرطه.. ويايمني مايهزك ريح  LOC 
4692,4692,ARC,معلومة_متداولة : أن استنشاق بخار الماء يقتل فيروس كورونا 100% اذا كان موجود في الرئتين أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة .. ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق .COVID2019 coronavirus كورونا كلنا_البليدة الجزائر,False,معلومة_متداولة : أن استنشاق بخار الماء يقتل فيروس كورونا 100% اذا كان موجود في الرئتين أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة .. ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق .COVID2019 coronavirus كورونا كلنا_البليدة  LOC 
4693,4693,4IF,عاجل . . وزارة الصحة تعلن رسميا: العمل يجري حاليا لتهيئة وإجراء الاستعدادات للبدء في تجربة اللقاح الصيني الجديد ضد فيروس كورونا في ثلاث مدن رئيسة هي الرياض والدمام و مكة المكرمة. . . السعودية,True,عاجل . . وزارة الصحة تعلن رسميا: العمل يجري حاليا لتهيئة وإجراء الاستعدادات للبدء في تجربة اللقاح الصيني الجديد ضد فيروس كورونا في ثلاث مدن رئيسة هي  LOC  والدمام و  LOC . . .  LOC 
4694,4694,MFH,3104 اصابة في لبنان بفيروس كورونا سنموت_بعد_قليل,False,3104 اصابة في  LOC  بفيروس كورونا سنموت_بعد_قليل
4695,4695,MFH,وزارة الصحة: ولله الحمد خروج حتى اليوم 578 مواطن من الحجر الصحي بعد التاكد من خلوهم من فايروس كورونا المستجد وانقضاء فترة الحجر الصحي,True,وزارة الصحة: ولله الحمد خروج حتى اليوم 578 مواطن من الحجر الصحي بعد التاكد من خلوهم من  PER  المستجد وانقضاء فترة الحجر الصحي
4696,4696,MFH,مقطع مسرب لفريق عمل ترامب في البيت_الأبيض يتكلمون عن كورونا بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث! ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!! معقوول؟ !!,False,مقطع مسرب لفريق عمل  MISC  في البيت_الأبيض يتكلمون عن كورونا بأنه خدعة وبأن اللقاح موجود وأنهم ملقحون ضده فلا داعي للبس الكمامات عندما لا يكون البث! ويخبر أحدهم أن الوفيات مزورة وأن الفيروس ضعيف جدا!! معقوول؟ !!
4697,4697,MFH,أنا لله وأنا اليه راجعون الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان. فيروس_كورونا,True,أنا لله وأنا اليه راجعون الله يرحمه ويغفر له ويسكنه فسيح جناته ويلهم أهله وذويه الصبر والسلوان. فيروس_كورونا
4698,4698,ARC,مثل شعبي يمني قديم يقول كل الثوم ونام بالسوم. .والسوم معناه بالعامية هو الأماكن المنتشرة فيها الحيوانات السامه .. وعن فوائده الطبيه انه يقوي مناعة الجسم من الأمراض ومن هنا انصح بالالتزام بأكل الثوم خاصة في مثل هذه الاوضاع كورونا,False,مثل شعبي يمني قديم يقول كل الثوم ونام بالسوم. .والسوم معناه بالعامية هو الأماكن المنتشرة فيها الحيوانات السامه .. وعن فوائده الطبيه انه يقوي مناعة الجسم من الأمراض ومن هنا انصح بالالتزام بأكل الثوم خاصة في مثل هذه الاوضاع كورونا
4699,4699,MFH,تنعي إدارة منطقة الفروانية الصحية زميلنا الدكتور جمال حمزة من قسم الحوادث العامة في مستشفى الفروانية الذي وافته المنية متاثرا بمضاعفات فيروس كورونا ، اللهم ارحمه وألهم أهله ومحبيه الصبر والسلوان إنا لله وإنا إليه راجعون,True,تنعي إدارة  LOC  الصحية زميلنا الدكتور  PER  من قسم الحوادث العامة في  LOC  الذي وافته المنية متاثرا بمضاعفات فيروس كورونا ، اللهم ارحمه وألهم أهله ومحبيه الصبر والسلوان إنا لله وإنا إليه راجعون
4700,4700,4IF,شركة ( أسترا زينيكا ) الإنجليزية لصناعة الأدوية تؤكد بأنها مستعدة لتزويد الأسواق بلقاح محتمل لعلاج فيروس كورونا بدءا من شهر سبتمبر المقبل، حيث أبرمت عقودا تقضي بإنتاج 400 مليون جرعة على الأقل من اللقاح، والتي تطورها بالتعاون مع جامعة أكسفورد. .,False,شركة (  LOC  ) الإنجليزية لصناعة الأدوية تؤكد بأنها مستعدة لتزويد الأسواق بلقاح محتمل لعلاج فيروس كورونا بدءا من شهر سبتمبر المقبل، حيث أبرمت عقودا تقضي بإنتاج 400 مليون جرعة على الأقل من اللقاح، والتي تطورها بالتعاون مع  LOC . .
4701,4701,ARC,وزارة_الصحة تؤكد عدم وجود خطورة في التعامل مع الشحنات والطرود البريدية الواردة من الصين وغيرها من الدول التي يسري فيها فيروس_كورونا الجديد. (واس),True,وزارة_الصحة تؤكد عدم وجود خطورة في التعامل مع الشحنات والطرود البريدية الواردة من  LOC  وغيرها من الدول التي يسري فيها فيروس_كورونا الجديد. ( LOC )
4702,4702,4IF,عاجل . . الأمين العام للأمم المتحدة : فيروس كورونا أثبت هشاشة العالم وعلينا التواضع .. ويجب توحيد الجهود للتوصل إلى لقاح ضد كورونا. . . نيويورك,True,عاجل . . الأمين العام  ORG  : فيروس كورونا أثبت هشاشة العالم وعلينا التواضع .. ويجب توحيد الجهود للتوصل إلى لقاح ضد كورونا. . .  LOC 
4703,4703,ARC,فيروس_كورونا_المستجد يعيش ويرتكز بالأساس في الجهاز_التنفسي ، وليس فالدم، لذلك غير وارد انتقاله عن طريق الحشرات أو من خلال لدغة البعوض,True,فيروس_كورونا_المستجد يعيش ويرتكز بالأساس في الجهاز_التنفسي ، وليس فالدم، لذلك غير وارد انتقاله عن طريق الحشرات أو من خلال لدغة البعوض
4704,4704,ARC,الاتحاد الانجليزي :من الممكن الغاء الدوري الانجليزي في حال تفشي فيروس كورونا اليوم : فيروس كورونا يصيب اول شخص من مدينه ليفربول انا:,False, ORG  :من الممكن الغاء  MISC  في حال تفشي فيروس كورونا اليوم : فيروس كورونا يصيب اول شخص من مدينه  LOC  انا:
4705,4705,MFH,وينك يا نيزك؟ طولت كتير كورونا لا_داعي_للهلع جراد لبنان سنموت_بعد_قليل,False,وينك يا نيزك؟ طولت كتير كورونا لا_داعي_للهلع جراد  LOC  سنموت_بعد_قليل
4706,4706,MFH,وزارة الصحة: 179 حالة جديدة مؤكدة لفيروس كورونا في الجزائر. تسجيل 4 حالات وفاة بفيروس كورونا. العدد الإجمالي للوفيات 463 . تسجيل 64 حالة شفاء جديدة من فيروس كورونا. العدد الإجمالي للحالات التي تماثلت للشفاء 1936. ربي يشفي المرضى و يرحم موتانا يا رب,True,وزارة الصحة: 179 حالة جديدة مؤكدة لفيروس كورونا في  LOC . تسجيل 4 حالات وفاة  MISC . العدد الإجمالي للوفيات 463 . تسجيل 64 حالة شفاء جديدة من فيروس كورونا. العدد الإجمالي للحالات التي تماثلت للشفاء 1936. ربي يشفي المرضى و يرحم موتانا يا رب
4707,4707,ARC,الرئيس الصيني الان يطلب شفاعة المسلمين ويدخل مساجدها ويطالب الرئيس الصيني من المسلمين التضرع والدعاء الى الله بان يرفع عنهم البلاء. كورونا ياسبحان الله ، لا يوجد فرق بينهما الاول شيوعي والثاني شيطان_العرب المتصهين كلهما يحاربان الاسلام والمسلمين,False,الرئيس الصيني الان يطلب شفاعة  PER  ويدخل مساجدها ويطالب الرئيس الصيني من  PER  التضرع والدعاء الى الله بان يرفع عنهم البلاء. كورونا ياسبحان الله ، لا يوجد فرق بينهما الاول شيوعي والثاني شيطان_العرب المتصهين كلهما يحاربان الاسلام و PER 
4708,4708,ARC,دراسة: التدخين يزيد من خطر الإصابة ب كورونا كورونا_الجديد البيان_القارئ_دائما,True,دراسة: التدخين يزيد من خطر الإصابة ب  LOC _الجديد البيان_القارئ_دائما
4709,4709,4IF,أول لقاح ل كورونا يدخل المرحلة الثانية,True,أول لقاح  MISC  يدخل المرحلة الثانية
4710,4710,ARC,الوقاية خير من العلاج و لا ينكر أحد فوائد الوضوء الصحية على الجسم إلا كل عالماني جاحد كاره للدين. من غير المعقول تنصح منظمة_الصحة_العالمية الناس بغسل الأيدي فقط و ترك الوجه. لماذا لا تنصح بالإثنين مع المضمضة للفم و الإستنشاق و الإستنثار للأنف لزيادة الوقاية من فيروس_كورونا,False,الوقاية خير من العلاج و لا ينكر أحد فوائد الوضوء الصحية على الجسم إلا كل عالماني جاحد كاره للدين. من غير المعقول تنصح منظمة_الصحة_العالمية الناس بغسل الأيدي فقط و ترك الوجه. لماذا لا تنصح بالإثنين مع المضمضة للفم و الإستنشاق و الإستنثار للأنف لزيادة الوقاية من فيروس_كورونا
4711,4711,ARC,نبيها_عفو الصين اسقاط_القروض_لليوم_424 * الخبر ^ عاجل - الصين تبهر العالم.. وتنتهي من بناء مستشفى لعلاج فيروس_كورونا في 8 أيام فقط * التعليق ^ واحنا اسنين وابنين مو قادرين علي تضبيط شوارعنا,True,نبيها_عفو  LOC  اسقاط_القروض_لليوم_424 * الخبر ^ عاجل -  LOC  تبهر العالم.. وتنتهي من بناء مستشفى لعلاج فيروس_كورونا في 8 أيام فقط * التعليق ^ واحنا اسنين وابنين مو قادرين علي تضبيط شوارعنا
4712,4712,MFH,أعلنت الرئاسة الجزائرية، اليوم الثلاثاء، رسميا إصابة الرئيس الجزائري عبد المجيد تبون بفايروس كورونا المستجد.,True,أعلنت الرئاسة الجزائرية، اليوم الثلاثاء، رسميا إصابة الرئيس الجزائري  PER  تبون  PER  المستجد.
4713,4713,4IF,أخيرا : منظمة الصحه تعلن عن إيجابية لقاح جامعة_أكسفور لمكافحة فايروس كورونا,False,أخيرا : منظمة الصحه تعلن عن إيجابية لقاح  LOC  لمكافحة  LOC 
4714,4714,MFH,عاجل| الجزيرة| شركة موديرنا تعلن أن لقاحها لعلاج كورونا أظهر فعالية بنسبة 95% جريدة_الراية سلامتك_هي_سلامتي,True,عاجل| الجزيرة|  ORG  تعلن أن لقاحها لعلاج كورونا أظهر فعالية بنسبة 95% جريدة_الراية سلامتك_هي_سلامتي
