,origin,tweet_text,label
3543,4IF,الوعي ب المؤامرة العالمية يزداد بين الشعوب الأوروبية والاحتجاجات المناهضة لإجراءات كورونا تجتاح عواصم أوروبية منها لندن وبرلين التي شهدت مصادمات مع الشرطة وغيرها من المدن السبت 29 8 2020 إذا لم نقم لهم فسيستعبدوننا ويجبروننا على تلقي لقاح لا نعرف محتواه ولا مدى سلامته كوفيد19,False
3544,MFH,قطر والكورونا عندي وصفه تخلص العالم من الكورونا تعالوا نعقد صفقه الفتح ، تعالوا جربوا وصفه ناجحه ١ ١ تعيد الخياه الى طبيعتها ، انا حاهز ان اناقشها مع كبار علماءالطب وتسليمهم اياها تعالو اصفقه عشره اضعاف طليقه صاحب شركه الامازون  او طليقه محمد بن زايد تلفون 972522878900 ,False
3545,ARC,شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها . قاطعوا المنتوجات السعودية قاطعوا المنتوجات السعودية,False
3546,ARC,أخبار جيدة كورونا فيروس أوهان يمكن معالجته بماء الثوم الطازج المغلي  طبيب صيني مسن اثبت فعاليتها وكذلك عدة مرضى استخدموها واثبتوا فعاليتها خذ ٨  فصوص ثوم كبيرة واهرسها. اضف ٧ كؤوس ماء ثم أغلى الخليط. كل الثوم واشرب من الماء المغلي. بين ليلة وضحاها. ستشعر بالتحسن,False
3547,ARC,شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها . قاطعوا المنتوجات السعودية,False
3548,ARC,القناة الثانية عشر العبرية تعلن إصابة زعيم الإمارات المتحدة  محمد بن زايد بفيروس كورونا,False
3549,MFH,لحماية نفسك وعائلتك وبلدك  وللوقايه من فيروس كورونا,True
3550,ARC,الشلولو مضاد جديد وفعال لـ فيروس كورونا المستجد,False
3551,ARC,في مدينة البندقية ،عندما اختفى السياح، ظهرت الاسماك في المياه.  الان الاسماك وحتى الدلافين عادت الى القنوات المائية التي تمر داخل المدينة! الطبيعة اخيرا تتنفس،الارض تنزع يد البشر وتعيد النظام لنفسها! كورونا,False
3552,ARC,الأسئلة الشائعة عن كوفيد١٩  من الأكثر عرضة للإصابة بفيروس كورونا الجديد؟  يمكن أن يصاب الأشخاص من كافة الأعمار بفيروس كورونا المستجد، وحسب الدراسات المتوفرة حاليا  تبين أن كبار السن والأشخاص المصابين بحالات مرضية مزمنة هم أكثر عرضة لمضاعفة الفيروس  وزارة الصحة التزامنا واجبنا,True
3553,ARC,قرأت فى كتاب أخبار الزمان لإبراهيم ابن سالوقيه وفسرت بأن ثلث البشر سيموتون فى عام 2020 . الغوا الترم حياتنا في خطر فيروس كورونا المستجد  Hantavirus CoronavirusPandemic COVID2019,False
3554,MFH,وزير الصحة عبد الرحمن بن بوزيد   الجزائر أمضت رفقة 170 دولة لاقتناء لقاح كورونا بأقل تكلفة   مهما كان سعر اللقاح سنضمنه للجزائريين,True
3555,4IF,انا يوم شفت قطر قدمت هبة لقاحات للجزائر علمت أن هنالك صفقة الجزائر ستساعد اردوغان على احتلال ليبيا.وقطر تقف معها إعلاميا. تريدون دليل؟ الجمعة الماضية خرج ملايين الجزاىرين في كل أرجاء البلاد يطالبون بإسقاط حكم العسكر لم تنشر الجزيرة ولو لقطة واحدة مما حدث. فهمنا اللعبة,False
3556,ARC,شاهد قبل حذفه فيديو لصدام حسين يتحدث عن فيروس كورونا عندما هددوه الأمريكان به في التسعينات,False
3557,4IF,لقاح كورونا المرتقب . الدول الغنية أولا شاهد سكاي,False
3558,ARC,يوفنتوس : إصابة لاعب الفريق باولو ديبالا بفيروس كورونا,False
3559,ARC,لا ي عر  ض استلام الطرود من الصين الناس إلى خطر الإصابة بفيروس كورونا المستجد.كما أن   فيروسات كورونا لا تعيش لفترة طويلة على الأشياء، مثل الرسائل أو الطرود.   الفيروس يصيب كبار السن فقط.   غير صحيح. فهو يصيب الجميع، ولكن المشكلة أن الفيروس تكون أعراضه قوية,True
3560,ARC,واحد صيني درجة حرارته ارتفعت فراح مستشفى كفر الدوار فحجزوه لاشتباه الإصابة ب فيروس كورونا هل الناس بقى تاخد احتياطتها الصحية وتخاف على نفسها لا طبعا قام الناس جري راحين متصورين معاه سيلفي ولا كأنه محمد صلاح  ولولا ستر ربنا إن الراجال طلع سليم كان زمان كفر الدوار بقت كفر كورونا,False
3561,MFH,إصابة الرئيس الجزائري عبد المجيد تبون بـ فيروس كورونا  الجزائر  تبون,True
3562,ARC,انا هتجنن .مش مصدق اللي بسمعه صدام حسين قبل أكثر من ٢٥سنة بيقول أن أمريكا هددته بفيروس كورونا  الغريب أن   كورونا انتشر في الدول علي خلاف مع امريكا والأغرب أنه انتشر في البرلمان الإيراني والوزراء وكبار المسؤولين والشخصيات العامة في إيران لدرجة أن المرشد الأعلى للثورة الإيرانية,False
3563,MFH,المنتقبات لن يخفن من العدوى وهن اقل عرضة لـ كرونا لأنهن. لا يصافحن بالايدي. ولا يقبلن. ولا يعانقن. وهذه هي الشروط. او بالاحرى الاحتياطات الموصى بها من طرف العلماء لتفادي الاصابة. الى نساء العالم كله ارتدو النقاب فهو ءامن وسيلة ضد الكورونا,False
3564,MFH,قررت سلطات مطار القاهرة الدولي، اليوم إلغاء الحجر الصحي للمصرين العائدين من الخارج حال اجتياز اختبارات فيروس كورونا والاكتفاء بتوقيع الركاب على الالتزام بالعزل المنزلي لعدة أيام للتأكد من خلوهم من الفيروس.بدأ بالفعل  تطبيق إلغاء الحجر على  450 عالقا وصلوا من بيروت اليوم ,True
3565,ARC,دراسة اصدرتها الإسكوا   لجنة اقتصادية تابعة للأمم المتحدة     قالت أن 8.3 مليون شخص في الدول العربية سيصبحون فقراء بسبب    كورونا الجديد,True
3566,MFH,وفاة المدرب علي هادي بعد إصابته بفيروس كورونا  انا لله وإنا اليه راجعون، نسأل الله تعالى أن يتغمده بواسع رحمته وأن يلهم أهله وعائلته الصبر والسلوان من بعده. كورونا,True
3567,MFH,الفرق بينك وبين اللي معه كورونا، انه هو عمل فحص وإنت لا. الاردن,False
3568,MFH,نفت وزيرة الهجرة، ما تردد بمواقع التواصل الاجتماعي عن وصول مركب من إيطاليا بطريقة غير شرعية، إلى محافظة كفر الشيخ، تنقل مصريين مصابين بفيروس كورونا المستجد. محافظ كفر الشيخ، الذي نفى صحة تلك الأنباء، مؤكد ا أن الجهات الأمنية المسئولة لم ترصد أي مراكب على سواحلنا في نطاق المحافظة,True
3569,ARC,وأضافت أنه لا يوجد في الوقت الحالي أي بيانات تؤكد أن فيروس كورونا المستجد  ، أو الفيروسات التاجية المماثلة مثل سارس، تنتشر عن طريق البعوض أو الناموس والجراد,True
3570,ARC,العالم الرياضي : باولو ديبالا يعلن إصابته بفيروس كورونا المستجد:,False
3571,ARC,. تكريم وتوديع جنازة  جراح العظام الليبي د.صادق الهوش الذي توفي بسبب كوفيد19 في مستشفى ويستون في المملكة المتحدة . د. صادق في ال 58 من عمره و أب لأربعة أبناء.  حسن الخلق يرفع قدر الإنسان في الدنيا والإخرة  . مؤثر ومحزن,True
3572,ARC,فيروس كورونا حكمه لايعرفها الصينيون للقضاء على الوباء  الوضوء والاستنشاق خمس مرات في اليوم,False
3573,ARC,5  سؤال : هل من الآمن استلام الرسائل أو الطرود من الصين ؟  الاجابة: نعم آمن . لا يعرض استلام الطرود من الصين الناس الى خطر الاصابة بفيروس كورونا ومن خلال تحليل سابق أجرته المنظمة أن الفيروس لا يعيش فترة طويلة على الاشياء مثل الرسائل أو الطرود,True
3574,4IF,بوتين: روسيا طورت أول لقاح مضاد لفيروس كورونا في العالم,True
3575,ARC,الحراك مستمر ريح في دارك  فيروس كورونا  البليده جزء من الجزائر.  الجزائر كالجسم الواحد اذا اشتكى منها عضو تداعى له سائر الجسد بالسهر والحمى. قلوبنا مع أهلنا في مدينة الورود  البليدة   التي دخلت الحجر المنزلي الكلي  لمدة 10 أيام.   ربي يشفي المرضى ، ويرفع عنا هذا الوباء,True
3576,4IF,عاجل  السفير الروسي لـ الأنباء: بدء استخدام لقاح كورونا في أكتوبر و20 دولة مستعدة للحصول على مليار جرعة   الكويت كورونا,True
3577,ARC,كورونا الجديد   علاج كورونا . الوضوء خمس مرات في اليوم .  قال :هل سيبقى من درنه شيء قلنا : لا يارسول الله   عليه الصلاة والسلام   بأبي هو وأمي والناس اجمعين,False
3578,MFH,الفرق بينك وبين الي معه كورونا انو هو عمل فحص وإنت لا  للعلم  لزوم نعلم الشيخ بالسالفة,False
3579,ARC,باولو ديبالا هو ثاني لاعب في الدوري الإيطالي يعاني من فيروس كورونا  التفاصيل بالرابط   ديبالا يوفنتوس يوفنتوس انتر يوفنتوس انتر ميلان الدوري الايطالي فايروس كورونا كوفيد Covid 19 كورونا CoronaVirusUpdate Corona CoronavirusPandemic منخفض التنين,False
3580,ARC,في الوقت اللي الصين أعلنت رسمي ا السيطرة على فيروس كورونا، طبع ا بالأبحاث والعلم، إحنا لسه بنقول للناس إن الوضوء بيقتل الفيروس!,True
3581,4IF,تعلن وزارة الصحة العامة عن فتح باب التطوع لدعم جهود دولة قطر في إطار الإجراءات الوقائية والاحترازية للحد من انتشار فيروس كورونا  كوفيد 19   سلامتك هي سلامتي,True
3582,ARC,هل الغرغرة بالماء الدافيء والملح أو الليمون تقي من الإصابة بفيروس كورونا المستجد؟    كورونا الجديد  Covid 19  خذ علما  وانبذ جهلا,True
3583,4IF,هذه التقنيات العلمية المختلفةتستخدم حاليا في كبرى مراكز الأبحاث لإنتاج لقاح فعال وآمن ضد COVID19. احدثها هو الذي يعتمد على الحمض النووي DNA RNA حيث يتم ادخال تسلسل جيني جزئيmRNA يحمل الشفرة الجينية الخاصة لكورونا عليه يساعد خلايا الجسم في تكوين الأجسام المضادة التي تحارب الفيروس,True
3584,4IF,بعد إعلان روسيا تسجيله رسميا. 10 معلومات عن أول لقاح لـ كورونا فى العالم,True
3585,ARC,اكل الحشرات والحيوانات بطريقة الافتراس بدون حتى طبخ هو سبب ظهور كورونا,False
3586,ARC,روسيا في مواجهة كورونا بوتين يأمر بنشر  500 اسد في الشوارع لاجبار الناس على البقاء في بيوتهم ههههههههه. هذا واش يليق بشعبنا  قلتلكم بوتين هذا عقليته مختلفة تماما   ريح في دارك  COVID19  فيروس كورونا  الجزائر  Algeria,False
3587,MFH,كإجراءات احترازية ووقائية ضد فايروس كورونا .  قبائل السماوة تفرض على أفرادها و ضيوفها إرتداء الكمامة الطبية والامتناع عن التقبيل في المجالس والمضايف والمناسبات، وتستعد لإقامة حملة تثقيفية توعوية للتعرف على أعراض فايروس كورونا وطرق الوقاية منه,True
3588,MFH,لا داعي للهلع كورونا تحت السيطرة . شو بتشبه جملة لا تخافوا الليرة مستقر ة     سنموت بعد قليل,False
3589,MFH,الرئيس عبد المجيد تبون يترأس إجتماعا للمجلس الأعلى للأمن لمتابعة تطورات وباء كورونا في الجزائر. وسيتم الإعلان عن عدة إجراءات مهمة للتصدي للأزمة,True
3590,ARC,س. هل تحمي اللقاحات المضادة للالتهاب الرئوي من فيروس كورونا المستجد؟ ج. لا. لقاحات الالتهاب الرئوي لا تحمي من فيروس كورونا المستجد. هذا الفيروس جديد ومختلف ويحتاج لقاحا  خاصا  به. الباحثون يعملون على تطوير لقاح مضاد لهذا الفيروس.  اعرف الحقائق حلوها,True
3591,4IF,وافقت لجنة من الخبراء مبدئيا على خطة الحكومة اليابانية بتقديم لقاح فيروس كورونا أولا للعاملين في المجال الطبي، وكبار السن والأشخاص الذين يعانون من أمراض أخرى.واختير العاملون في المجال الطبي لأنهم يواجهون مخاطر تعرض للعدوى أكبر من غيرهم,True
3592,4IF,سند وذخر    14953 متطوع حتى الآن من هل قطر والمقيمين يضربون أروع الأمثلة في الوقوف مع الدولة لمكافحة فيروس كورونا,True
3593,ARC,خذ العلم    جميع الاعمار يمكن ان يصيبها   فيروس كورونا   لكن كبار السن وأصحاب الامراض المزمنة والحوامل هم أكثر عرضه للإصابة  مجموعة نوفا لطب الاسنان وزارة الصحة كلنا مسؤول الصحة كورونا الجديد  كورونا,True
3594,ARC,كل المختصين كينصحوا بالنظافة، غسل اليدين كل ساعتين، وكاين الحل، الوضوء  توضاو خمسة المرات في اليوم، به تتغسل يديك ووجهك ونيفك وفمك، الى تدير هكا النهار كامل غتحمي ذاتك من الفيروس  توضأ واخا ما تتصليش غي باش تحمي نفسك وتحمي الاخرين  كورونا المغرب كورونا فيروس  خليك فدارك,False
3595,ARC,فقدنا السيطره كليا إنتهت حلول الارض. الأمر متروك للسماء  رئيس وزراء ايطاليا  حظر تجول اجباري ينقذنا  كورونا  خليك بالبيت  فيروس كورونا  حظر التجول  إيطاليا  كن محارب لكرونا,False
3596,ARC,ثالثا:  تجنب التدخين لانه يجعلك فريسة سهلة لفيروس كورونا وتزيد نسبة المضاعفات بسببه كورونا كورونا الجديد حظر كلي صحتك,True
3597,ARC,خبير صيني يجزم ويؤكد ان استنشاق بخار الماء يقتل فيروس كورونا ١  اذا كان موجود  في الرئتين  أو الحنجرة أو الأنف فالفيروس لا يحتمل درجة حرارة بخار الماء الدافئة .  ارجو نشر هذه المعلومه في صفحتكم وعلى أوسع نطاق .،,False
3598,ARC,خبر عاجل ع المنار الآن : اصابة محمد بن زايد ب فيروس ال كورونا        ما في حدا فوق راسه غيمة حتى لو كنا في قصور عالية,False
3599,ARC,فيروس كورونا   جعل الرئيس الصيني يزور مساجد المسلمين   ورئيس الوزراء يصلي بالمسجد مع المسلمين   ويرجون منهم الدعاء  الان عرف ان الله حق  فيروس كورونا الصين بلد إرهابي يقتل مسلمي الإيغور,False
3600,ARC,إصابة ولي عهد  أبو ظبي  محمد بن زايد ب فيروس كورونا,False
3601,4IF,كورونا ،من المرتقب أن تبدأ تجارب المرحلة الثالثة من لقاح Sinopharm في المغرب الأسبوع المقبل. بحيث سيشارك 600 متطوع من المغرب في هذه التجارب السريرية ، و ذلك في ثلاثة مستشفيات: المستشفى الجامعي بالرباط والدار البيضاء وكذلك المستشفى العسكري بالرباط,True
3602,MFH,أصوات الإسعاف عم تلعلع جنب مستشفى رفيق الحريري، الحلو إني من سكان منطقة ما بين السفارة الإيرانية و المستشفى يعني كورونا أينما تولينا!   لا داعي للهلع سنموت بعد قليل كورونا لبنان,False
3603,ARC,اعتقد ان للوضوء إثر واضح في مكافحه وباء كورونا والتقليل من انتشاره   عودوا الى ربكم عودا حميدا   السعودية العظمى فيروس كورونا,False
3604,4IF,روسيا تسجل أول لقاح لفيروس كورونا في العالم الأسبوع المقبل  وام برق الإمارات,True
3605,ARC,قبل يومان من كورونا الرئيس الصيني متبجحآ لا توجد قوة في الكون تستطيع إركاع الصين ؛فأتاهم رد من الله العزيز الجبار القوي المقتدر  وبعد إكورونا ظهر أسراب من الغربان والبعوض  اليوم في الصين   وسيعلم الذين ظلموا أي منقلب ينقلبون,False
3606,MFH,اكتشاف أول إصابة لنمر بـ فيروس كورونا في حديقة حيوان في نيويورك,True
3607,ARC,الصين تعلن التوصل لعلاج لفيروس كورونا وشفاء العشرات من المصابين,False
3608,4IF,الباحث في علوم الأمصال علي فطوم: بوتين يمنح مطوري لقاح كورونا الروسي المصداقية لكن ذلك لا يكفي للاستخدام دون إثبات فاعليته علميا العربية,True
3609,4IF,جريدة بناصا المغربية . المغرب طلب الملايين من جرعة لقاح سبوتنيك Sputnik الروسي ,False
3610,ARC,مساءك صحة بناء ا على  المعلومات المتوفرة حاليا  من نتائج الدراسات الوبائية فإنه لايوجد خطر من إنتقال فيروس كورونا الجديد nCov 2019 عبر البضائع والطرود القادمة من الصين، كما أن غسل اليدين بالماء والصابون كفيل بالقضاء على  الفيروسات التنفسية عامة. عافاكم الله,True
3611,ARC,فيروس كورونا بعد تكبيره 2600 مرة,False
3612,MFH,مقتدى الصدر يرفض اي علاج لكورونا مصدرة امريكيا   لا غرابة عندما نسمع ان علاج الكورونا يكن بشم رائحة عمامتة يوما فالعراق اصبح مرتعا للجهل والجهلة  العراق الصدر النجف كربلاء,True
3613,4IF,هام   . لقاح جديد لـ كورونا والجرعة بـ 15 ريالا؛ حيث أعلنت الحكومة المكسيكية أنها ستنتج لقاحا  محتملا  لفايروس كورونا، طورته جامعة أكسفورد في المكسيك، وحصل على موافقة رقابية؛ فيما قالت رئيسة الشركة إن تكلفة الجرعة ستكون نحو 4 دولارات أي ما يعادل 15 ريالا. ,False
3614,4IF,عاجل روسيا تعلن رسميا أنها طورت أول لقاح ل كورونا والرئيس الروسي فلاديمير بوتين يقول إن ابنته تلقت جرعة من اللقاح الجديد,True
3615,ARC,عاجل :   لبنان ي قرر انهاء العام الدراسي ٢١٩ ٢٢ لجميع المراحل الدراسية   ابتدائي   متوسط   ثانوي   جامعي   وذالك باعتماد علامات الفصل الاول من السنة . نظرا  لمخاطر تفشي فايروس كورونا,False
3616,4IF,خبر سار  يوم الأربعاء القادم سيشهد التسجيل الرسمي لأول لقاح بالعالم ضد فيروس كورونا والذي طوره علماء روس المصدر : قناة روسيا اليوم,False
3617,4IF,تشكيك ألماني شك كت وزارة الصحة الألمانية في نوعية وفاعلية وسلامة لقاح كورونا الذي أعلن بوتين التوصل إليه. متحدثة باسم الوزارة قالت: لا معلومات معروفة عن نوعية وفاعلية وسلامة اللقاح الروسي، وسلامة المرضى في الاتحاد الأوروبي على رأس الأولويات,True
3618,MFH,احااااااااااااااا، اسبوعين زمان وبيصير كل لبنان معو كورونا سنموت بعد قليل,False
3619,MFH,بقلوب راضية بقضاء الله وقدره ننعى زميلنا الممرض خالد الحسيني بمستشفى الملك عبدالعزيز بمكة، بعد إصابته بفيروس كورونا اللهم ارحمه واسكنه فسيح جناتك ونقه من الذنوب والخطايا كما ينقى الثوب الابيض من الدنس، والهم اهله الصبر والسلوان، وإنا لله وإنا إليه راجعون   ابطال صحة مكة,True
3620,ARC,إذا كنت من المدخنين، تعرف على أسباب ارتفاع خطورة تعرضك للإصابة بفيروس كورونا المستجد  كوفيد 19 . كن حذرا لقد حان الوقت للإقلاع عن التدخين خلك في البيت ملتزمون يا وطن فيروس كورونا المستجد كوفيد19 وزارة الصحة ووقاية المجتمع الإمارات,True
3621,ARC,فيروس كورونا عليكم بالبصل والثوم والقرفه,False
3622,MFH,تمديد الحجر الصحي الى 29 افريل    كورونا الجزائر,True
3623,ARC,كيم جونغ أون زعيم  ورئيس كوريا الشمالية هذا الرجل الطيب قرر اعدام اي شخص يصاب بفيروس كورونا جاب من الاخر هو لسه ح يعالج اعدم واخلص . مش ناقصين فيروسات,False
3624,ARC,فيلم عدوى ــ Contagion، انتج عام 2011، وتنبأ بانتشار فيروس Covid 19 يحكى الفيلم ما يحدث فى العالم بسبب فيروس كورونا Contagion يوثق انتشار مرض معد  ومميت ينتقل عبر الخفافيش والخنازير ويهدد البشرية ويحتاج العالم، بعد انتشاره بالصين أيضا.    فيروس كورونا,False
3625,ARC,الرئيس الروسي بوتين : على الاغنياء الذين استفادوا من  خيرات البلد  عليهم دفع تكاليف الوباء كورونا من غير اي مساومه  نقول بسم الله يا تجار,False
3626,MFH,يلا حطو كل شي في     كورونا سنموت بعد قليل لا داعي للهلع,False
3627,ARC,الوضع سي ء جدا في الاكوادور بسبب فيروس كورونا، الجثث تنتشر على الطرقات لصعوبة دفتها  video from guayaquil  ecuador. it s really bad. Covid 19,True
3628,MFH,إصابة وزيرة الهجرة والمهجرين في العراق، إيفان فائق جابرو بفيروس كورونا.    للاشتراك في قناتنا على تليغرام:,True
3629,MFH,إذا هيدا الطابور لحتى ياخدوا النتايج، الله يعين لوين  راح يوصل طابور اللي بدن يتعالجوا بعد كم جمعة على هذا المنوال!  سنموت بعد قليل كورونا لبنان لا داعي للهلع,False
3630,MFH,وصفه اذا ما استعملها المصاب خلال ساعه باذن الله يسفى من الكورونا نهائهيا ، انا جاهز ان احاضر بكبار علماء الطب والاثبات لهم مدى نجاح الوصفه ونجاعتها ، وصفه تخلص اميريكا والعالم من الفيروس وتعيد الحياه الى طبيعتها ، ان كنت تريدينه رئيسا اخبريه بدلك انا ليت بساحر ولا مجنون وصفه ناجح,False
3631,ARC,بالفيديو  وداع مهيب للطبيب الليبي د.الصادق الهوش من قبل زملائه في مشفى  ويستون  بالمملكة المتحدة البريطانية بعد وفاته أمس بسبب عدوى فيروس كورونا خلال أداء واجبه في مجابهة الفيروس .  المرصد الليبي  المراسل,True
3632,ARC,ترمب يسأل عن استخدام المطهرات لحقن مصابي كورونا. شاهد ردة فعل عضوة فريق الرئيس الخاص بفيروس كورونا الدكتورة ديبرا بريكس على سؤال الرئيس ترمب أثناء مؤتمره الصحفي,True
3633,ARC,هل يحمينا الثوم من فيروس كورونا؟,False
3634,ARC,لبنان  وزارة التربية والتعليم العالي اللبنانية تنهي العام الدراسي 2019 2020 بكافة مراحله وتعتمد نتائج الفصل الأول تحسبا  لإنتشار فيروس كورونا بشكل أكبر كورونا لبنان,False
3635,ARC,الصين تعلن الحرب النووية على أمريكا وتتوعد بمسح واشنطن من على وجه الأرض وتتهمها رسميا بالوقوف وراء فيروس كورونا,False
3636,4IF,فاوتشي: لقاح جونسون ي عج ل من القضاء على كورونا,True
3637,ARC,مفهوم خاطئ : يمكن أن ينتقل فيروس كورونا المستجد  2019 nCov  عن طريق لدغات البعوض حقيقة: فيروس كورونا المستجد  2019 nCov  لا يمكن أن ينتقل عن طريق لدغات البعوض فيروس كورونا المستجد هو فيروس من فيروسات الجهاز التنفسي ينتقل أساسا نتيجة مخالطة شخص مصاب. وعينا عن كورونا,True
3638,4IF,الجدل مستمر حول لقاح كورونا الروسى. إجراء تجارب المرحلة الثالثة ببلدان مختلفة. الهند تنفى التعاون لاستكمال الأبحاث. البرازيل و الفلبين تحت أنظار العلماء الروس.ومخطط لإنتاج 200 مليون جرعة بالشراكة مع دول أخرى,True
3639,ARC,رئيس كوريا الشمالية  يقول إن فيروس  كورونا  لن ينتشر في بلاده ، لأنه سيتم إعدام أي شخص يصاب بهذا المرض .!,False
3640,4IF,فاوتشي يقول احتمالية ضئيلة أن التطعيم تكون فعاليته عالية.  يأمل العلماء في الحصول على تطعيم فعال ضد فيروس كورونا بنسبة 75  على الأقل ، لكن فعالية بنسبة 50  أو 60  ستكون مقبولة.  انت وحظك ففتي ففتي   ,False
3641,MFH,الرئاسة الجزائرية: الرئيس عبد المجيد تبون مصاب بفيروس كورونا  حدث كم,True
3642,ARC,هل الثوم يحمي من فيروس كورونا؟     السوسنة اخبار صحة فيروس كورونا,False
3643,MFH,بالفيديو. أشياء يجب فعلها يومي ا لحماية نفسك وأسرتك من فيروس كورونا,True
3644,ARC,وباء قاتل كل 100 سنة وسر خطير في رقم 20  1720 : الطاعون   مرسيليا   فرنسا . 1820 : الكوليرا   اندونيسيا ، تايلند ، الفلبين . 1920 : الانفلونزا الاسبانية   اسبانيا . 2020 : كورونا   ووهان   الصين . كورونا,False
3645,4IF,ترامب يتهم الدولة العميقة بتأخير لقاح كورونا سكاي أخبار,False
3646,ARC,كوريا الشمالية: إعدام أي شخص يصاب بفيروس كورونا منعا لانتشاره بالبلاد. حزام مطير,False
3647,4IF,خبر جميل كجمال أرواحكم تمت الموافقة على لقاح فيروس كورونا   ساينوفاك   للاستخدام في حالات الطوارئ كجزء من برنامج في الصين لتطعيم المجموعات المعرضة للخطر مثل الطاقم الطبي,True
3648,MFH,السويد عندي وصفه طبيعيه ناجحه ١ ١ تقضي على الكورونا بالمهد، انا جاهز ان اسلمها لكبار علماء الطب لكي يفحصوها تلفون للاستفسار 972522878900 انا جاهز ان اعقد صفقه مع العالم كله لاخراجهم من الفيروس بالوصفه الطبيعيه ، مجربه على البشر وعلى الحيوان ,False
3649,ARC,لا صحة للصورة المتداولة حاليا  لشكل فيروس كورونا بعد تكبير الصورة 2600 مرة  والصورة الحقيقية هي لوجه حشرة الس وس,True
3650,4IF,في أول مقابلة تلفزيونية له منذ توليه منصبه في مايو الماضي. منصف السلاوي لـCNN: أتوقع توفر لقاح كورونا نهاية 2020 وفعاليته قد تصل إلى 90,True
3651,ARC,القناة 12 العبرية تقول: إصابة محمد بن زايد بفيروس كورونا,False
3652,MFH,تعرف على ما يجب عليك فعله عند دخولك المنزل لحماية نفسك وعائلتك من فيروس كورونا تراحم الباحة,True
3653,ARC,فيروس كورونا هو تفصيلى لغير المسلمين المصلين فالوقاية منه هو الوضوء وبعض من السنن,False
3654,MFH,نتقدم بخالص التعازي الى الكابتن عبدالوهاب ابو الهيل وعائلته بوفاة شقيقه المغفور له عبد الكريم ابو الهيل بعد معاناة مع فيروس كورونا.   تغمد الله الفقيد بواسع رحمته والهم اهله الصبر والسلوان إنا لله وإنا إليه راجعون,True
3655,4IF,ل من يسأل عن التجربة السريرية للقاح فيروس كورونا في المملكة :   اللقاح انتاج صيني تم تجربته في المرحلتين الأولى والثانية   وزارة الصحة تشارك في المرحلة الثالثة من التجربة   تعتمد مدة التجربة السريرية ونتائجها على عدد المتطوعين,False
3656,ARC,فايروس كورونا خطير جدا  وسريع في الانتشار ولا يعرف الأجواء الحاره أو الباردة أو غيره يتنقل في الكرة الأرضية من الشمال الى الجنوب ومن الشرق الى الغرب بسرعة هائله وبقائك في البيت والابتعاد عن التجمعات هي منظومتك الدفاعية حماك الله يا وطني COVID2019 فيروس كورونا,True
3657,ARC,لبنان تعلن انتهاء العام الدراسي بسبب انتشار مرض كورونا انا:,False
3658,MFH,منظمة الصحة العالمة تحذر من موجة ثانية  لا مفر منها  لجائحة كورونا,True
3659,MFH,ارتفاع عدد الإصابات بكورونا في الجزائر إلى1251  تسجيل 25  وفاة جديدة بفيروس كورونا في الجزائر  تسجيل 80  إصابة جديدة بفيروس كورونا في الجزائر  ارتفاع العدد الإجمالي لوفيات كورونا إلى  130   حالات الشفاء: 90 فيروس كورونا  الحجر الصحي  ريح في داركم,True
3660,MFH,جامعه اكسفورد لماذا تنتظرون العلماء حتى يكتشفوا الدواء للكورونا ،عندي وصفه تخلص اميريكا من الكورونا خلال ساعه باذن الله وتعيد عجله الخياه الى طبيعتها وتعيد الاقتصاد لاميريكا وللعالم تعالوا لنعقد صفقه العمر صفقه النجاه تلفون 972522878900 الوصفه ناجحه ١ ١ مجربه على البشر والحي,False
3661,ARC,عاجل سفير مصر بـ الصين يكشف حقيقة وفاة مصري بفيروس كورونا,True
3662,MFH,السلطات الصحية تطلب من النواب المصابين بـ كورونا عدم حضور اجتماع اللجان. إلا بعد التأكد من خلوهم من الفيروس. الكويت نيشان نيوز,True
3663,4IF,إسرائيل تستعد لإجراء تجارب لقاح فيروس كورونا المستجد على البشر لقاح كورونا كوفيد 19 بوابة الأخبار,True
3664,ARC,إحذروا النصائح المضللة للوقاية من كورونا المستجد  كلا حبس النفس لأكثر من 10 ثوان لا يشكل اختبار ا لتشخيص الإصابة بـ كوفيد 19   كلا  تناول كوب من المياه كل 15 دقيقة لا يساعد على التخل ص من الفيروس  التفاصيل في التقرير  CoronavirusFacts,True
3665,ARC,هل كنت تعلم انو كورونا لا ينتقل عن طريق البعوض,True
3666,MFH,فيديو وام نصائح لتجنب انتقال فيروس كورونا COVID19  خلال توصيل و استلام طلبات الطعام من المطعم,True
3667,ARC,أعلنت الصين رسميا ومنذ ساعات قليلة عن نجاح المصل الفلسطيني التى قدمته الدكتورة منار سعدي الشناوي الى وزارة الصحة الصينية لعلاج فيروس كورونا والذي أثبت فاعليته بنسبة 100   على اكثر من 7 حالات تم شفائهم، لتعلن الصين أن العلماء الأطباء الفلسطينيين اثبتوا نجاحهم بجدارة,False
3668,ARC,العنصرية في زمن الكورونا. هكذا تتم التفرقة في التعامل بين المواطن والمقيم في أستراليا  فيروس كورونا المستجد  كورونا استراليا,False
